Model,Experiment,bpp,ppl_wikitext2,ppl_c4,hellaswag,mathqa,openbookqa,pubmedqa,sciq,zeroshot,commonsense,average9,mmlu,average6,qat,mse,average,ppl_ptb,proxy_err,mse_normed,lambda,arc_challenge,arc_easy,boolq,piqa,winogrande,bpp_key
Llama3-8B,ql_patch_row_noLN_rnorm_ldlq128_ft,4.866225530321781,6.183050632476807,8.93504524230957,0.5998805018920533,,,,,0.729404775093996,0.7078173962270055,,0.621919954422447,,,3.42897602709438e-07,,,0.000672213793702,0.0021830088995697,1000.0,0.5017064846416383,0.7984006734006734,0.8140672782874617,0.794885745375408,0.7379636937647988,4.866226
Llama3-8B,ql_patch_row_noLN_rnorm_ldlq128_ft,6.941975468053268,6.139443397521973,8.883755683898926,0.6014738099980084,,,,,0.7279243897489087,0.7068492931237587,,0.6211365902293121,,,1.9017600058303723e-08,,,3.9961630451961537e-05,0.0001200229651728,10000.0,0.5042662116040956,0.803030303030303,0.8113149847094802,0.794885745375408,0.7261247040252565,6.941975
Llama3-8B,ql_random_uniform2_ldlq128_rnorm,2.3139230684878735,12.107287406921388,16.915739059448242,,,,,,,,,,,,1.2475093030799984e-05,,,0.0267554324966892,0.07862940913317,30,,,,,,2.313923
Llama3-8B,ql_random_uniform2_ldlq128_rnorm,2.680240203698094,7.895185947418213,11.348396301269531,,,,,,,,,,,,7.523625432744789e-06,,,0.0160253814775777,0.0473958325276796,50,,,,,,2.68024
Llama3-8B,ql_random_uniform2_ldlq128_rnorm,2.972700334655551,7.207957744598389,10.35163688659668,,,,,,,,,,,,5.028274267114232e-06,,,0.0106882761417312,0.0316542263485294,75,,,,,,2.9727
Llama3-8B,ql_random_uniform2_ldlq128_rnorm,3.176966542807909,6.920424461364746,9.972293853759766,,,,,,,,,,,,3.777584486587015e-06,,,0.0080268884192134,0.0238041430790102,100,,,,,,3.176967
Llama3-8B,ql_random_uniform2_ldlq128_rnorm,3.962659053074626,6.399374485015869,9.187336921691896,,,,,,,,,,,,1.2713288140350989e-06,,,0.0027082953548317,0.0080194132821746,300,,,,,,3.962659
Llama3-8B,ql_random_uniform2_ldlq128_rnorm,4.785049280581566,6.2118730545043945,8.975533485412598,,,,,,,,,,,,4.058571490251649e-07,,,0.0008624158625138,0.0025577551316998,1000,,,,,,4.785049
Llama3-8B,ql_random_uniform2_ldlq128_rnorm,5.986061850992533,6.158075332641602,8.902331352233887,,,,,,,,,,,,9.56633792961096e-08,,,0.0001983616454473,0.0005970616929726,10000,,,,,,5.986062
Llama3-8B,ql_random_uniform2_rnorm,2.3022110463621526,19.26460266113281,26.06385612487793,,,,,,,,,,,,1.0310798561482453e-05,,,0.0455659632186455,0.0657956722470072,30,,,,,,2.302211
Llama3-8B,ql_random_uniform2_rnorm,2.6731642364309383,9.682879447937012,13.51766300201416,,,,,,,,,,,,6.165189536393274e-06,,,0.0271502873188832,0.0393235639315277,50,,,,,,2.673164
Llama3-8B,ql_random_uniform2_rnorm,2.9679250550957827,7.816780090332031,11.239402770996094,,,,,,,,,,,,4.094921641977906e-06,,,0.0180721462412683,0.0261132421079449,75,,,,,,2.967925
Llama3-8B,ql_random_uniform2_rnorm,3.173303006360164,7.217709064483643,10.363490104675291,,,,,,,,,,,,3.075426346067244e-06,,,0.0135612263298493,0.019620432029814,100,,,,,,3.173303
Llama3-8B,ql_random_uniform2_rnorm,3.9613758789805265,6.557673931121826,9.387460708618164,,,,,,,,,,,,1.031561768535164e-06,,,0.0045981974972814,0.0065779622441018,300,,,,,,3.961376
Llama3-8B,ql_random_uniform2_rnorm,4.784643084957049,6.286883354187012,9.06811237335205,,,,,,,,,,,,3.2842061651413485e-07,,,0.0014732758451633,0.0020934425967005,1000,,,,,,4.784643
Llama3-8B,ql_random_uniform2_rnorm,5.985955824359105,6.171225547790527,8.920310020446777,,,,,,,,,,,,7.611453724670331e-08,,,0.0003662777320576,0.0004849550168553,10000,,,,,,5.985956
Llama3-8B,ql_random_uniform_ldlq128_rnorm,4.176796419832569,7.300024509429932,10.494372367858888,0.5626369249153556,,,,,0.7096437825453225,0.6851426396069947,,0.5667283862697622,,,5.521973492137113e-06,,,0.0117647958950328,0.0348439612336313,30,0.447098976109215,0.7680976430976431,0.8247706422018348,0.7829162132752993,0.7253354380426204,4.176796
Llama3-8B,ql_random_uniform_ldlq128_rnorm,4.53482506567469,6.805167675018311,9.79469108581543,0.5826528579964151,,,,,0.7208522287161964,0.6978190002628994,,0.5939324882495371,,,3.331885606322898e-06,,,0.0070906313762212,0.0210186072094634,50,0.4744027303754266,0.7904040404040404,0.8201834862385321,0.7899891186071817,0.7292817679558011,4.534825
Llama3-8B,ql_random_uniform_ldlq128_rnorm,4.772530005528377,6.603951930999756,9.4720458984375,0.589026090420235,,,,,0.7240378149995408,0.7015358609029899,,0.6059678108531549,,,2.2492633641436355e-06,,,0.0047794324492055,0.0141752149502281,75,0.4974402730375427,0.8026094276094277,0.808868501529052,0.7867247007616975,0.7245461720599842,4.77253
Llama3-8B,ql_random_uniform_ldlq128_rnorm,4.991747746673914,6.482841968536377,9.323139190673828,0.5921131248755228,,,,,0.72055457280975,0.6991476648207121,,0.6091012676256944,,,1.6941291572668804e-06,,,0.0036042676414516,0.0106839650901607,100,0.4812286689419795,0.7904040404040404,0.8168195718654434,0.7834602829162133,0.7308602999210734,4.991748
Llama3-8B,ql_random_uniform_ldlq128_rnorm,5.5763119490673905,6.2550249099731445,9.017226219177246,0.5976897032463653,,,,,0.7250764894611372,0.7038453584253418,,0.6187152827232588,,,5.933861764856757e-07,,,0.0012632178948998,0.0037389615330399,300,0.4906143344709898,0.7895622895622896,0.8116207951070337,0.7932535364526659,0.7403314917127072,5.576312
Llama3-8B,ql_random_uniform_ldlq128_rnorm,5.928032289330776,6.1737961769104,8.929800033569336,0.6016729735112527,,,,,0.7275601226318964,0.7065789311117893,,0.6196410767696909,,,2.2461106885102605e-07,,,0.0004719428120998,0.0014090069944359,1000,0.5051194539249146,0.7971380471380471,0.8116207951070337,0.795429815016322,0.728492501973165,5.928032
Llama3-8B,ql_random_uniform_ldlq128_rnorm,6.25853348380098,6.152653694152832,8.900774955749512,0.6009759012148974,,,,,0.72729860319646,0.7062448195328663,,0.6215638797892038,,,8.690797838755832e-08,,,0.000176175655503,0.0005378679550701,10000,0.4974402730375427,0.7984006734006734,0.8125382262996942,0.794885745375408,0.7332280978689818,6.258533
Llama3-8B,ql_rnorm,2.2953964789899497,10.265000343322754,14.069587707519531,,,,,,,,,,,,1.0314177376522172e-05,,,0.0355750181619701,,30.0,,,,,,2.295396
Llama3-8B,ql_rnorm,2.6670489282562184,7.877654075622559,11.27630615234375,,,,,,,,,,,,6.166095424270806e-06,,,0.0211722594325952,,50.0,,,,,,2.667049
Llama3-8B,ql_rnorm,3.1676988888245363,6.887768268585205,9.912435531616213,,,,,,,,,,,,3.07582308214713e-06,,,0.0105729823708965,,100.0,,,,,,3.167699
Llama3-8B,ql_rnorm,3.9572590466302175,6.408008098602295,9.203080177307127,,,,,,,,,,,,1.0314797903673204e-06,,,0.0035778548928127,,300.0,,,,,,3.957259
Llama3-8B,ql_rnorm,4.780991176859691,6.23075008392334,8.995389938354492,,,,,,,,,,,,3.284124140070852e-07,,,0.0011916600243629,,1000.0,,,,,,4.780991
Llama3-8B,ql_rnorm,5.984437853384477,6.190532207489014,8.933079719543457,,,,,,,,,,,,7.60965161983745e-08,,,0.0003170591935648,,10000.0,,,,,,5.984438
Llama3-8B,ql_rnorm_,2.291885180828663,10.264134407043455,14.078311920166016,,,,,,,,,,,,1.0314166750628848e-05,,,0.0355756730605207,,,,,,,,2.291885
Llama3-8B,ql_rnorm_,2.6635373962613254,7.876493453979492,11.275914192199709,,,,,,,,,,,,6.166090026878871e-06,,,0.0211722646254202,,,,,,,,2.663537
Llama3-8B,ql_rnorm_,3.164186853915453,6.887863159179688,9.911861419677734,,,,,,,,,,,,3.075823331486141e-06,,,0.0105732594439099,,,,,,,,3.164187
Llama3-8B,ql_rnorm_,3.95374735745673,6.407932281494141,9.203027725219728,,,,,,,,,,,,1.0314794838945246e-06,,,0.0035778731327939,,,,,,,,3.953747
Llama3-8B,ql_rnorm_,4.777479619647448,6.230624675750732,8.99560260772705,,,,,,,,,,,,3.284118967627182e-07,,,0.0011916608134145,,,,,,,,4.77748
Llama3-8B,ql_rnorm_,5.980926228830447,6.190780162811279,8.93327522277832,,,,,,,,,,,,7.60966932383811e-08,,,0.0003170648592621,,,,,,,,5.980926
Llama3-8B,ql_rnorm_M32,12.280343321653511,6.153380870819092,8.903099060058594,,,,,,,,,,,,,,,,,,,,,,,12.280343
Llama3-8B,ql_rnorm_M32,12.556260032722584,6.157688617706299,8.903099060058594,,,,,,,,,,,,,,,,,,,,,,,12.55626
Llama3-8B,ql_rnorm_M32,12.665693789720535,6.152682304382324,8.899801254272461,,,,,,,,,,,,,,,,,,,,,,,12.665694
Llama3-8B,ql_rnorm_M32,2.32775023407661,10.75967502593994,14.601572036743164,,,,,,,,,,,,,,,,,,,,,,,2.32775
Llama3-8B,ql_rnorm_M32,2.7056979230390144,8.018616676330566,11.461640357971191,,,,,,,,,,,,,,,,,,,,,,,2.705698
Llama3-8B,ql_rnorm_M32,3.20220903493464,6.940593719482422,9.95799160003662,,,,,,,,,,,,,,,,,,,,,,,3.202209
Llama3-8B,ql_rnorm_M32,3.9650257851641912,6.398593902587891,9.203808784484863,,,,,,,,,,,,,,,,,,,,,,,3.965026
Llama3-8B,ql_rnorm_M32,4.838903138557305,6.230056285858154,8.993143081665039,,,,,,,,,,,,,,,,,,,,,,,4.838903
Llama3-8B,ql_rnorm_M32,7.030783416273502,6.153809547424316,8.907443046569824,,,,,,,,,,,,,,,,,,,,,,,7.030783
Llama3-8B,ql_rnorm_perlayer10,2.211314276863749,10.840660095214844,14.727490425109863,,,,,,,,,,,,,,,,,,,,,,,2.211314
Llama3-8B,ql_rnorm_perlayer10,2.5800411155304084,8.150196075439453,11.68437957763672,,,,,,,,,,,,,,,,,,,,,,,2.580041
Llama3-8B,ql_rnorm_perlayer10,3.082457553022183,7.078909873962402,10.154661178588867,,,,,,,,,,,,,,,,,,,,,,,3.082458
Llama3-8B,ql_rnorm_perlayer10,3.877189090762001,6.552957057952881,9.39864730834961,,,,,,,,,,,,,,,,,,,,,,,3.877189
Llama3-8B,ql_rnorm_perlayer10,4.72461489158181,6.390974044799805,9.22682285308838,,,,,,,,,,,,,,,,,,,,,,,4.724615
Llama3-8B,ql_rnorm_perlayer50,2.1806425608408,13.907017707824709,18.766069412231445,,,,,,,,,,,,,,,,,,,,,,,2.180643
Llama3-8B,ql_rnorm_perlayer50,2.549742304075223,8.847711563110352,12.41350555419922,,,,,,,,,,,,,,,,,,,,,,,2.549742
Llama3-8B,ql_rnorm_perlayer50,4.68006858516198,8.924370765686035,12.60838222503662,,,,,,,,,,,,,,,,,,,,,,,4.680069
Llama3-8B,ql_rnorm_trained,3.1701010528665323,7.005031585693359,10.057902336120604,,,,,,,,,,,,3.065355022565578e-06,,,0.010597872596918,,,,,,,,3.170101
Llama3-8B,ql_rnorm_trained,3.955074687416737,6.562883377075195,9.401910781860352,,,,,,,,,,,,1.0289498000475124e-06,,,0.0036778920647131,,,,,,,,3.955075
Llama3-8B,ql_scale_cond_scaleH_rnorm_ldlq,2.080077224912552,11.693158149719238,14.785523414611816,,,,,,,,,,,,1.749501800154882e-05,,,0.031024643919019,,,,,,,,2.080077
Llama3-8B,ql_scale_cond_scaleH_rnorm_ldlq,2.86521479802636,7.355387210845947,10.44111442565918,,,,,,,,,,,,6.7633903812865e-06,,,0.0103705817782611,,,,,,,,2.865215
Llama3-8B,ql_scale_cond_scaleH_rnorm_ldlq,3.2324726259192595,6.762595653533936,9.706792831420898,,,,,,,,,,,,4.094917873300229e-06,,,0.0062219294202025,,,,,,,,3.232473
Llama3-8B,ql_scale_cond_scaleH_rnorm_ldlq,4.524334405763791,6.286227703094482,9.043457984924316,,,,,,,,,,,,1.011916826571407e-06,,,0.0010534904263457,,,,,,,,4.524334
Llama3-8B,ql_scale_cond_scaleH_rnorm_ldlq,5.380173851664249,6.2076520919799805,8.947102546691895,,,,,,,,,,,,3.673599646147885e-07,,,0.0003308647281577,,,,,,,,5.380174
Llama3-8B,ql_scale_cond_scaleH_rnorm_ldlq,6.745138031645463,6.174437999725342,8.916563034057617,,,,,,,,,,,,1.3092897433752117e-07,,,7.295566915388463e-05,,,,,,,,6.745138
Llama3-8B,ql_uniform0,2.167080401872786,262.063232421875,376.7619018554688,,,,,,,,,,,,,,,,,,,,,,,2.16708
Llama3-8B,ql_uniform0,2.5383343806920142,13.804140090942385,20.37925148010254,,,,,,,,,,,,,,,,,,,,,,,2.538334
Llama3-8B,ql_uniform0,3.041256298096134,8.049107551574707,11.44176959991455,,,,,,,,,,,,,,,,,,,,,,,3.041256
Llama3-8B,ql_uniform0,3.836413943137114,6.783004283905029,9.73427963256836,,,,,,,,,,,,,,,,,,,,,,,3.836414
Llama3-8B,ql_uniform0,4.676342900842428,6.376082420349121,9.159092903137209,,,,,,,,,,,,,,,,,,,,,,,4.676343
Llama3-8B,ql_uniform0,5.917600016467846,6.188335418701172,8.939454078674316,,,,,,,,,,,,,,,,,,,,,,,5.9176
Llama3-8B,ql_uniform1,2.6581213555227103,12.68723964691162,17.945533752441406,,,,,,,,,,,,,,,,,,,,,,,2.658121
Llama3-8B,ql_uniform1,3.025044322730257,8.28077220916748,11.724583625793455,,,,,,,,,,,,,,,,,,,,,,,3.025044
Llama3-8B,ql_uniform1,3.523467043987833,7.129621982574463,10.106595993041992,,,,,,,,,,,,,,,,,,,,,,,3.523467
Llama3-8B,ql_uniform1,4.313223505965793,6.510960578918457,9.335850715637209,,,,,,,,,,,,,,,,,,,,,,,4.313224
Llama3-8B,ql_uniform1,5.133776428894355,6.267287731170654,9.028534889221191,,,,,,,,,,,,,,,,,,,,,,,5.133776
Llama3-8B,ql_uniform1,6.192991549578997,6.171239376068115,8.923980712890625,,,,,,,,,,,,,,,,,,,,,,,6.192992
Llama3-8B,ql_uniform2,5.071315185668377,6.7300310134887695,9.630453109741213,,,,,,,,,,,,,,,,,,,,,,,5.071315
Llama3-8B,ql_uniform2,5.455427858405388,6.526532173156738,9.339167594909668,,,,,,,,,,,,,,,,,,,,,,,5.455428
Llama3-8B,ql_uniform2,5.929773423104332,6.36061954498291,9.145270347595217,,,,,,,,,,,,,,,,,,,,,,,5.929773
Llama3-8B,ql_uniform2,6.421711375793586,6.172200202941895,8.923819541931152,,,,,,,,,,,,,,,,,,,,,,,6.421711
Llama3-8B,ql_uniform2,6.491879954360998,6.232462406158447,8.986715316772461,,,,,,,,,,,,,,,,,,,,,,,6.49188
Llama3-8B,ql_uniform2,6.640947916759894,6.213127136230469,8.970863342285156,,,,,,,,,,,,,,,,,,,,,,,6.640948
Llama3-8B,ql_uniform3,6.172817246558575,6.519359588623047,9.331805229187012,,,,,,,,,,,,,,,,,,,,,,,6.172817
Llama3-8B,ql_uniform3,6.308818871585222,6.212448120117188,8.961503982543945,,,,,,,,,,,,,,,,,,,,,,,6.308819
Llama3-8B,ql_uniform3,6.534913358923334,6.391795158386231,9.181144714355469,,,,,,,,,,,,,,,,,,,,,,,6.534913
Llama3-8B,ql_uniform3,6.889042884684526,6.194418907165527,8.94531536102295,,,,,,,,,,,,,,,,,,,,,,,6.889043
Llama3-8B,ql_uniform3,6.929144088465434,6.279451847076416,9.063715934753418,,,,,,,,,,,,,,,,,,,,,,,6.929144
Llama3-8B,ql_uniform3,7.180891126680833,6.214059829711914,8.974752426147461,,,,,,,,,,,,,,,,,,,,,,,7.180891
Llama3-8B,qmap22_uniform0,3.034575868684512,8.402400016784668,11.874042510986328,,,,,,,,,,,,,,,,,,,,,,,3.034576
Llama3-8B,qmap22_uniform0,3.4672172432048964,7.680642604827881,10.892571449279783,,,,,,,,,,,,,,,,,,,,,,,3.467217
Llama3-8B,qmap22_uniform0,4.325015201734809,6.555993556976318,9.409645080566406,,,,,,,,,,,,,,,,,,,,,,,4.325015
Llama3-8B,qmap22_uniform0.3,3.034575868684512,8.402400016784668,11.874042510986328,,,,,,,,,,,,,,,,,,,,,,,3.034576
Llama3-8B,qmap22_uniform0.3,3.4672172432048964,7.680642604827881,10.892571449279783,,,,,,,,,,,,,,,,,,,,,,,3.467217
Llama3-8B,qmap22_uniform0.3,4.325015201734809,6.555993556976318,9.409645080566406,,,,,,,,,,,,,,,,,,,,,,,4.325015
Llama3-8B,qmap22_uniform0.5,4.080910002812743,6.921287536621094,9.95724105834961,,,,,,,,,,,,,,,,,,,,,,,4.08091
Llama3-8B,qmap22_uniform0.5,4.447555746310032,6.5361328125,9.377361297607422,,,,,,,,,,,,,,,,,,,,,,,4.447556
Llama3-8B,qmap22_uniform0.7,5.9927432130162535,6.227355003356934,8.99172592163086,,,,,,,,,,,,,,,,,,,,,,,5.992743
Llama3-8B,qmap22_uniform1,6.043849159318667,6.413215160369873,9.199947357177734,,,,,,,,,,,,,,,,,,,,,,,6.043849
Llama3-8B,qmap22_uniform1,6.47886060579465,6.311954498291016,9.0690336227417,,,,,,,,,,,,,,,,,,,,,,,6.478861
Llama3-8B,qmap22_uniform1,7.178977694075841,6.218949317932129,8.95816707611084,,,,,,,,,,,,,,,,,,,,,,,7.178978
Llama3-8B,qmap2_optim,4.402435620387013,7.267641544342041,10.387120246887209,,,,,,,,,,,,,,,,,,,,,,,4.402436
Llama3-8B,qmap2_optim,6.496750109757368,6.315869331359863,9.100370407104492,,,,,,,,,,,,,,,,,,,,,,,6.49675
Llama3-8B,qmap2_optim,7.143144144175144,6.209875583648682,8.973004341125488,,,,,,,,,,,,,,,,,,,,,,,7.143144
Llama3-8B,qmap3_uniform0,3.392296648942508,7.412914276123047,10.521238327026367,,,,,,,,,,,,,,,,,,,,,,,3.392297
Llama3-8B,qmap3_uniform0,3.916909537206476,6.670487880706787,9.53897762298584,,,,,,,,,,,,,,,,,,,,,,,3.91691
Llama3-8B,qmap3_uniform0,4.729838927204792,6.347949981689453,9.136590003967283,,,,,,,,,,,,,,,,,,,,,,,4.729839
Llama3-8B,qmap3_uniform0.5,3.4468264039605856,7.153082370758057,10.15138339996338,,,,,,,,,,,,,,,,,,,,,,,3.446826
Llama3-8B,qmap3_uniform0.5,3.941212342335628,6.642590522766113,9.4943208694458,,,,,,,,,,,,,,,,,,,,,,,3.941212
Llama3-8B,qmap3_uniform0.5,4.736928109079599,6.336204051971436,9.12401008605957,,,,,,,,,,,,,,,,,,,,,,,4.736928
Llama3-8B,qmap3_uniform1,3.453958909242199,7.08914852142334,10.079404830932615,,,,,,,,,,,,,,,,,,,,,,,3.453959
Llama3-8B,qmap3_uniform1,3.943874671768683,6.64100980758667,9.485713958740234,,,,,,,,,,,,,,,,,,,,,,,3.943875
Llama3-8B,qmap3_uniform1,4.737655161951597,6.336517333984375,9.129974365234377,,,,,,,,,,,,,,,,,,,,,,,4.737655
Llama3-8B,scaleH_scale_cond,3.229703791009692,6.8379645347595215,9.744933128356934,,,,,,,,,,,,,,11.339076042175291,,,,,,,,,3.229704
Llama3-8B,scaleH_scale_cond,3.730688957282557,6.513294696807861,9.308313369750977,,,,,,,,,,,,,,10.929988861083984,,,,,,,,,3.730689
Llama3-8B,scaleH_scale_cond,4.519832742901949,6.2879958152771,9.018393516540527,,,,,,,,,,,,,,10.687469482421877,,,,,,,,,4.519833
Llama3-8B,scaleH_scale_cond,5.377075525000691,6.20968770980835,8.934124946594238,,,,,,,,,,,,,,10.632904052734377,,,,,,,,,5.377076
Llama3-8B,scaleH_scale_cond16_ldlq128,2.565067544890693,7.623922348022461,10.871310234069824,,,,,,,,,,,,,,12.091730117797852,,,,,,,,,2.565068
Llama3-8B,scaleH_scale_cond16_ldlq128,3.223877138194019,6.669802665710449,9.56379508972168,,,,,,,,,,,,,,11.103161811828612,,,,,,,,,3.223877
Llama3-8B,scaleH_scale_cond16_ldlq128,4.516809629768921,6.24204158782959,8.991059303283691,,,,,,,,,,,,,,10.665509223937988,,,,,,,,,4.51681
Llama3-8B,scaleH_scale_cond16_ldlq128,5.374918787596891,6.200559616088867,8.940332412719727,,,,,,,,,,,,,,10.619684219360352,,,,,,,,,5.374919
Llama3-8B,scaleH_scale_cond_ldlq128,2.085173234128608,10.431262969970703,14.22421932220459,,,,,,,,,,,,1.7332179556188537e-05,,,0.0310207648175751,,,,,,,,2.085173
Llama3-8B,scaleH_scale_cond_ldlq128,2.374906660702366,8.356590270996094,11.73309326171875,,,,,,,,,,,,1.17522677128407e-05,,,0.0207030308909972,,,,,,,,2.374907
Llama3-8B,scaleH_scale_cond_ldlq128,2.575861084400318,7.662984371185303,10.859067916870115,,,,,,,,,,,,8.901527485577914e-06,,12.203678131103516,0.0154817070493403,,,,,,,,2.575861
Llama3-8B,scaleH_scale_cond_ldlq128,2.8646561958504697,7.122073650360107,10.170970916748049,,,,,,,,,,,,6.000536324097976e-06,,11.52547550201416,0.0103520060088807,,,,,,,,2.864656
Llama3-8B,scaleH_scale_cond_ldlq128,3.2325460963631767,6.700581073760986,9.622394561767578,,,,,,0.7201742222935476,,,0.5916536105967811,,,3.629270803542703e-06,,11.128155708312988,0.0062114089022153,,,,,,,,3.232546
Llama3-8B,scaleH_scale_cond_ldlq128,3.7321233235595104,6.435890197753906,9.2328462600708,,,,,,0.7280698928701601,,,0.604614727246831,,,1.82342789735766e-06,,10.82742691040039,0.003115873866201,,,,,,,,3.732123
Llama3-8B,scaleH_scale_cond_ldlq128,4.520312106881577,6.245842933654785,8.993311882019043,,,,,,0.7303622637247873,,,0.6158666856573137,,,6.15838004011019e-07,,10.65014362335205,0.0010527477836441,,,,,,,,4.520312
Llama3-8B,scaleH_scale_cond_ldlq128,5.377241079113446,6.189105033874512,8.923883438110352,,,,,,0.727619226231061,,,0.6217775245691497,,,1.8675667303436922e-07,,10.62327480316162,0.0003312628274524,,,,,,,,5.377241
Llama3-8B,scaleH_scale_cond_ldlq128(7b_trained),2.374845722475304,8.51561450958252,11.900627136230469,,,,,,0.6808766355342565,0.655858990077923,,0.5181598062953995,,,1.1892058665397853e-05,,,0.0207956566274723,,,,,,,,2.374846
Llama3-8B,scaleH_scale_cond_ldlq128(7b_trained),2.872022069990635,7.2245893478393555,10.204815864562988,,,,,,0.7171411308905848,0.6942119129990085,,0.5776242700470019,,,6.112341437026513e-06,,,0.0104145636195036,,,,,,,,2.872022
Llama3-8B,scaleH_scale_cond_ldlq128(7b_trained),3.238050907993546,6.791215896606445,9.677017211914062,,,,,,0.7167212452920123,0.6945258867110127,,0.5852442671984048,,,3.698202663489252e-06,,,0.0062895738261171,,,,,,,,3.238051
Llama3-8B,scaleH_scale_cond_ldlq128(7b_trained),3.7377715795659103,6.502205848693848,9.29584503173828,,,,,,0.7270378786763034,0.7046500014661289,,0.6036177182737502,,,1.8647703899664887e-06,,,0.0031862640610467,,,,,,,,3.737772
Llama3-8B,scaleH_scale_cond_ldlq128(7b_trained),4.527598428898132,6.297446250915527,9.032931327819824,,,,,,0.7267243481336901,0.7057330797283506,,0.6136590229312063,,,6.316429850699706e-07,,,0.0010987074964857,,,,,,,,4.527598
Llama3-8B,scaleH_scale_cond_ldlq128(7b_trained),5.3919279641256885,6.235872268676758,8.965066909790039,,,,,,0.7278559415745747,0.7068088499379174,,0.6192850021364478,,,1.9737974542833626e-07,,,0.0003904805129845,,,,,,,,5.391928
Llama3-8B,scaleH_scale_cond_ldlq128_16_24_ltc,2.454302328423812,9.620630264282228,14.59619140625,,,,,,,,,,,,1.2146630223487983e-05,,,,,,,,,,,2.454302
Llama3-8B,scaleH_scale_cond_ldlq128_16_24_ltc,5.151623455950847,6.342728137969971,9.08949851989746,,,,,,,,,,,,3.539760410855062e-07,,,,,,,,,,,5.151623
Llama3-8B,scaleH_scale_cond_ldlq128_M144,2.8640592698580942,7.161091327667236,10.19597053527832,,,,,,,,,,,,,,,,,,,,,,,2.864059
Llama3-8B,scaleH_scale_cond_ldlq128_M144,3.234355380328802,6.764827251434326,9.636635780334473,,,,,,,,,,,,,,,,,,,,,,,3.234355
Llama3-8B,scaleH_scale_cond_ldlq128_M144,3.7323448786941857,6.510087966918945,9.270816802978516,,,,,,,,,,,,,,,,,,,,,,,3.732345
Llama3-8B,scaleH_scale_cond_ldlq128_M144,5.754356695195804,6.23397159576416,8.964173316955566,,,,,,,,,,,,,,,,,,,,,,,5.754357
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale,3.237796675843688,6.732108116149902,8.928948402404785,,,,,,0.7217260301636469,0.698580362054649,,0.6011251958410483,,,,,,,,,,,,,,3.237797
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale,3.7362327749052873,6.45116138458252,,,,,,,0.725165021025661,0.7035871955403711,,0.609172482552343,,,,,,,,,,,,,,3.736233
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale,4.53072529945236,6.2559814453125,,,,,,,0.7276702382801423,0.7062557701660682,,0.6164364050705028,,,,,,,,,,,,,,4.530725
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale,5.392757713508147,6.188478946685791,,,,,,,0.7278422128204929,0.706880394106701,,0.6204244409628258,,,,,,,,,,,,,,5.392758
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p1_M2,3.237796675843688,6.732108116149902,,,,,,,0.7217260301636469,0.698580362054649,,0.6011251958410483,,,,,,,,,,,,,,3.237797
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p1_M2,3.7362327749052873,6.45116138458252,,,,,,,0.725165021025661,0.7035871955403711,,0.609172482552343,,,,,,,,,,,,,,3.736233
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p1_M2,4.53072529945236,6.2559814453125,,,,,,,0.7276702382801423,0.7062557701660682,,0.6164364050705028,,,,,,,,,,,,,,4.530725
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p1_M2,5.392757713508147,6.188478946685791,,,,,,,0.7278422128204929,0.706880394106701,,0.6204244409628258,,,,,,,,,,,,,,5.392758
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p1_M4,3.301833867167051,6.662583827972412,9.546674728393556,,,,,,0.7228652005875527,0.7000607734432222,,0.5980629539951574,,,,,,,,,,,,,,3.301834
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p1_M4,3.7913158743713913,6.39867115020752,9.18826389312744,,,,,,0.723519161100944,0.7021990486436699,,0.6130180885913687,,,,,,,,,,,,,,3.791316
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p1_M4,4.586508814532023,6.25778341293335,9.007135391235352,,,,,,0.73206933699005,0.7099880735954062,,0.614869676684233,,,,,,,,,,,,,,4.586509
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p1_M4,6.193823127792432,6.183209419250488,8.934613227844238,,,,,,0.7277276999036484,0.7065692062033159,,0.6191425722831505,,,,,,,,,,,,,,6.193823
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p2_M2,3.261447873253089,6.678755283355713,9.561271667480469,,,,,,0.7212573163539597,0.6990528091039687,,0.5972795898020226,,,3.4703987235382365e-06,,,0.006013635623276,,,,,,,,3.261448
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p2_M2,3.756681559034265,6.423500061035156,9.213360786437988,,,,,,0.7219964174424172,0.7006645442439049,,0.6091012676256944,,,1.775482151283442e-06,,,0.0030482525780826,,,,,,,,3.756682
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p2_M2,4.542646068506516,6.246133804321289,8.993371963500977,,,,,,0.7285497979277071,0.7070219304579131,,0.6181455633100698,,,5.995226195573048e-07,,,0.0010394499278163,,,,,,,,4.542646
