module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
layer3.0.conv1,Conv2d,"[256, 128, 3, 3]","[256, 1152]","[256, 1152]",True,1152,100352,16,0,0,294912,2304.0,668260.125,2.2581520080566406,2.2659645080566406,,,,7.151460158638656e-05,0.2908109128475189,0.08475831896066666,6.5646
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1341899.875,2.2672727372911243,2.2750852372911243,,,,5.2230909204808995e-05,0.28841134905815125,0.08326247334480286,27.9867
layer3.0.downsample.0,Conv2d,"[256, 128, 1, 1]","[256, 128]","[256, 128]",True,128,100352,16,0,0,32768,256.0,73144.0078125,2.224365472793579,2.232177972793579,,,,8.510216866852716e-05,0.27956077456474304,0.07841059565544128,3.431
layer3.1.conv1,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1350274.25,2.2814708285861545,2.2892833285861545,,,,4.651741619454697e-05,0.30417394638061523,0.09303242713212967,20.7375
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1358603.625,2.2955926259358725,2.3034051259358725,,,,3.6433819332160056e-05,0.2913094162940979,0.08527355641126633,32.7749
layer4.0.conv1,Conv2d,"[512, 256, 3, 3]","[512, 2304]","[512, 2304]",True,2304,25088,16,0,0,1179648,4608.0,2738740.75,2.3177530500623913,2.3216593000623913,,,,3.710152304847725e-05,0.30554884672164917,0.09393830597400665,35.4373
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,5441225.5,2.302385754055447,2.306292004055447,,,,2.5542103685438633e-05,0.290897935628891,0.08509781956672668,180.1226
layer4.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",True,256,25088,16,0,0,131072,512.0,293809.59375,2.237683057785034,2.241589307785034,,,,8.334450831171125e-05,0.2783879339694977,0.07755070924758911,55.5543
layer4.1.conv1,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,5486662.5,2.3216444651285806,2.3255507151285806,,,,2.792185296129901e-05,0.2940254211425781,0.08783896267414093,264.3741
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,5437956.5,2.3010001712375217,2.3049064212375217,,,,1.5834488294785842e-05,0.3014194667339325,0.0908585861325264,533.9973
fc,Linear,"[1000, 512]","[1000, 512]","[1008, 512]",True,512,512,16,8,0,512000,1024.0,1209819.5,2.342191181485615,2.3629287109375,,,,0.0010330559452995658,0.4627383351325989,0.21413752436637878,134.6627
