module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
layer3.0.conv1,Conv2d,"[256, 128, 3, 3]","[256, 1152]","[256, 1152]",True,1152,100352,16,0,0,294912,2304.0,1152618.125,3.9005334642198353,3.9083459642198353,,,,7.592278052470647e-06,0.09475431591272354,0.008998286910355091,6.656
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2313293.5,3.9141938951280384,3.9220063951280384,,,,5.500637598743197e-06,0.09359534829854965,0.008768689818680286,27.2213
layer3.0.downsample.0,Conv2d,"[256, 128, 1, 1]","[256, 128]","[256, 128]",True,128,100352,16,0,0,32768,256.0,127726.046875,3.8900771141052246,3.8978896141052246,,,,8.876418178260792e-06,0.09028686583042145,0.00817846693098545,2.8297
layer3.1.conv1,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2311380.75,3.9109509785970054,3.9187634785970054,,,,4.950614766130457e-06,0.09923017024993896,0.009900973178446293,20.4138
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2323819.5,3.9320398966471353,3.9398523966471353,,,,3.858559466607403e-06,0.09480147808790207,0.009030980989336967,34.1776
layer4.0.conv1,Conv2d,"[512, 256, 3, 3]","[512, 2304]","[512, 2304]",True,2304,25088,16,0,0,1179648,4608.0,4650060.5,3.9379988776312933,3.9419051276312933,,,,3.945269327232381e-06,0.09963767230510712,0.00998912937939167,37.4214
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,9306700.0,3.940787421332465,3.944693671332465,,,,2.6817576781468233e-06,0.09425816684961319,0.008934727869927883,201.5335
layer4.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",True,256,25088,16,0,0,131072,512.0,511984.71875,3.9022271633148193,3.9061334133148193,,,,8.755538146942854e-06,0.09023048728704453,0.00814688578248024,52.2647
layer4.1.conv1,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,9322447.0,3.947461869981554,3.951368119981554,,,,2.945047754110419e-06,0.0954897403717041,0.009264782071113586,266.8104
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,9272615.0,3.9263403150770397,3.9302465650770397,,,,1.6685136188243632e-06,0.09784413129091263,0.009573960676789284,556.252
fc,Linear,"[1000, 512]","[1000, 512]","[1008, 512]",True,512,512,16,8,0,512000,1024.0,2011634.125,3.895806448800223,3.928972900390625,,,,0.00012327944568824023,0.15985207259655,0.0257481150329113,123.5232
