module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
layer1.2.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,35396.86328125,2.1526405811309814,2.1604530811309814,,,,0.0005020169774070382,0.28555211424827576,0.08206245303153992,0.4757
layer2.0.conv1,Conv2d,"[128, 256, 1, 1]","[128, 256]","[128, 256]",True,256,1605632,16,0,0,32768,512.0,72367.9375,2.192869186401367,2.208494186401367,,,,0.0007131460588425398,0.29536202549934387,0.0875396579504013,0.9422
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,332761.34375,2.2410572899712458,2.2566822899712458,,,,0.00018104023183695972,0.2840366065502167,0.08070102334022522,3.5212
layer2.0.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,140562.515625,2.1409075260162354,2.1448137760162354,,,,0.00032500934321433306,0.2801194489002228,0.07847045361995697,0.6251
layer2.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",True,256,401408,16,0,0,131072,512.0,270489.5,2.059764862060547,2.063671112060547,,,,0.0001934985921252519,0.2924952208995819,0.08571885526180267,0.9518
layer2.1.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,146906.703125,2.2259933948516846,2.2416183948516846,,,,0.00031025681528262794,0.380033016204834,0.1445614993572235,0.7865
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,319102.5,2.1484273274739585,2.1640523274739585,,,,0.00019733398221433163,0.2945960760116577,0.0867953822016716,1.9093
layer2.1.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,138981.390625,2.11678147315979,2.12068772315979,,,,0.00026311760302633047,0.2814202606678009,0.07948379963636398,0.6014
layer2.2.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,144120.234375,2.1834752559661865,2.1991002559661865,,,,0.00027987436624243855,0.31786590814590454,0.10108689963817596,1.9686
layer2.2.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,323931.6875,2.1811773512098522,2.1968023512098522,,,,0.00015123315097298473,0.28373798727989197,0.08066439628601074,2.1877
layer2.2.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,139171.578125,2.1196835041046143,2.1235897541046143,,,,0.00021226564422249794,0.27757734060287476,0.07715130597352982,0.664
layer2.3.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,146733.1875,2.2233457565307617,2.2389707565307617,,,,0.00025060545885935426,0.3058852553367615,0.09364306181669235,1.2204
layer2.3.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,332744.71875,2.2409445444742837,2.2565695444742837,,,,0.00015224033268168569,0.29040229320526123,0.08442351222038269,2.1671
layer2.3.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,143132.828125,2.1801273822784424,2.1840336322784424,,,,0.00019405872444622219,0.27382174134254456,0.07538864761590958,0.3745
layer3.0.conv1,Conv2d,"[256, 512, 1, 1]","[256, 512]","[256, 512]",True,512,401408,16,0,0,131072,1024.0,288222.53125,2.1911509037017822,2.1989634037017822,,,,0.0003138501779176295,0.28641417622566223,0.08209118247032166,1.4366
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1323419.125,2.2359400855170355,2.2437525855170355,,,,8.888572483556345e-05,0.2867826521396637,0.08225282281637192,6.2699
layer3.0.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,583373.0,2.223438262939453,2.225391387939453,,,,0.00018420476408209652,0.29412710666656494,0.08654637634754181,1.5746
layer3.0.downsample.0,Conv2d,"[1024, 512, 1, 1]","[1024, 512]","[1024, 512]",True,512,100352,16,0,0,524288,1024.0,1132898.625,2.158879518508911,2.160832643508911,,,,6.999795732554048e-05,0.2873133420944214,0.08265682309865952,5.2627
layer3.1.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,584691.6875,2.222609281539917,2.230421781539917,,,,0.00010482109792064875,0.32395386695861816,0.10509058088064194,3.1922
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1307363.625,2.208719253540039,2.216531753540039,,,,7.285211177077144e-05,0.29862868785858154,0.08929754793643951,10.4091
layer3.1.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,569453.1875,2.1703383922576904,2.1722915172576904,,,,0.0001130232703872025,0.28204238414764404,0.07984823733568192,2.23
layer3.2.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,578925.5625,2.200613260269165,2.208425760269165,,,,8.33296071505174e-05,0.29901427030563354,0.08956142514944077,4.1391
layer3.2.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1326286.25,2.240801069471571,2.248613569471571,,,,6.58285352983512e-05,0.2917003333568573,0.08530516177415848,13.2205
layer3.2.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,577022.625,2.1992135047912598,2.2011666297912598,,,,8.825049735605717e-05,0.2795732915401459,0.07841318845748901,3.6575
layer3.3.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,583740.5625,2.2189810276031494,2.2267935276031494,,,,9.694551408756524e-05,0.2902824282646179,0.08436572551727295,13.6397
layer3.3.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1321379.125,2.232481426662869,2.240293926662869,,,,5.954167863819748e-05,0.2838841378688812,0.08075956255197525,19.0143
layer3.3.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,583737.9375,2.224830389022827,2.226783514022827,,,,9.33060800889507e-05,0.28238895535469055,0.08009722083806992,2.3417
layer3.4.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,583637.0625,2.2185862064361572,2.2263987064361572,,,,9.138182940660045e-05,0.28492116928100586,0.08131755888462067,5.9122
layer3.4.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1339089.125,2.262507332695855,2.270319832695855,,,,6.048700743122026e-05,0.28799086809158325,0.08327209204435349,26.6167
layer3.4.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,577887.75,2.2025136947631836,2.2044668197631836,,,,8.981093560578302e-05,0.27848878502845764,0.07790704071521759,1.6243
layer3.5.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,593437.3125,2.2559711933135986,2.2637836933135986,,,,0.00010597634536679834,0.284583181142807,0.08118310570716858,6.081
layer3.5.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,1345255.5,2.2729619344075522,2.2807744344075522,,,,5.6715001846896484e-05,0.2844369411468506,0.081227608025074,13.0353
layer3.5.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,591595.9375,2.2548062801361084,2.2567594051361084,,,,0.00010568114521447569,0.28017598390579224,0.07938448339700699,0.8155
layer4.0.conv1,Conv2d,"[512, 1024, 1, 1]","[512, 1024]","[512, 1024]",True,1024,100352,16,0,0,524288,2048.0,1194940.125,2.275261163711548,2.279167413711548,,,,0.0001406457304256037,0.27986136078834534,0.0784698873758316,6.6836
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,5476362.0,2.3172785441080728,2.3211847941080728,,,,4.650259143090807e-05,0.29508721828460693,0.08728578686714172,115.1998
layer4.0.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,2415642.5,2.3027596473693848,2.3037362098693848,,,,0.00010311237565474585,0.2826489806175232,0.08055305480957031,40.0472
layer4.0.downsample.0,Conv2d,"[2048, 1024, 1, 1]","[2048, 1024]","[2048, 1024]",True,1024,25088,16,0,0,2097152,2048.0,4784216.5,2.280315637588501,2.281292200088501,,,,4.7539782826788723e-05,0.282676637172699,0.08013687282800674,121.3759
layer4.1.conv1,Conv2d,"[512, 2048, 1, 1]","[512, 2048]","[512, 2048]",True,2048,25088,16,0,0,1048576,4096.0,2387504.25,2.2729952335357666,2.2769014835357666,,,,6.315050995908678e-05,0.28371989727020264,0.08120555430650711,47.3991
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,5397952.5,2.2840442657470703,2.2879505157470703,,,,3.787276364164427e-05,0.2937176823616028,0.08688223361968994,157.0866
layer4.1.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,2358540.0,2.248302459716797,2.249279022216797,,,,7.965840632095933e-05,0.2821781635284424,0.08048080652952194,31.6116
layer4.2.conv1,Conv2d,"[512, 2048, 1, 1]","[512, 2048]","[512, 2048]",True,2048,25088,16,0,0,1048576,4096.0,2224186.75,2.117243528366089,2.121149778366089,,,,5.93225377087947e-05,0.28186720609664917,0.08053164184093475,45.0571
layer4.2.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,5359032.0,2.267547607421875,2.271453857421875,,,,3.063352778553963e-05,0.30594420433044434,0.09495604038238525,92.8937
layer4.2.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,2390804.0,2.279071807861328,2.280048370361328,,,,6.846385076642036e-05,0.2929490804672241,0.0906759649515152,30.547
fc,Linear,"[1000, 2048]","[1000, 2048]","[1008, 2048]",True,2048,512,16,8,0,2048000,4096.0,4424272.0,2.1411597842261907,2.1602890625,,,,0.0007601254037581384,0.6805321574211121,0.46419230103492737,103.3555
