col,sigma,no_transform_ortho_rel_mean,no_transform_ortho_rel_std,no_transform_m2m_med_mean,no_transform_m2m_med_std,no_transform_pr_med_mean,no_transform_pr_med_std,no_transform_dist_to_RHT(unit)_mean,no_transform_dist_to_RHT(unit)_std,rht_ortho_rel_mean,rht_ortho_rel_std,rht_m2m_med_mean,rht_m2m_med_std,rht_pr_med_mean,rht_pr_med_std,rht_dist_to_RHT(unit)_mean,rht_dist_to_RHT(unit)_std,learned_llama_ortho_rel_mean,learned_llama_ortho_rel_std,learned_llama_m2m_med_mean,learned_llama_m2m_med_std,learned_llama_pr_med_mean,learned_llama_pr_med_std,learned_llama_dist_to_RHT(unit)_mean,learned_llama_dist_to_RHT(unit)_std,learned_gauss_ortho_rel_mean,learned_gauss_ortho_rel_std,learned_gauss_m2m_med_mean,learned_gauss_m2m_med_std,learned_gauss_pr_med_mean,learned_gauss_pr_med_std,learned_gauss_dist_to_RHT(unit)_mean,learned_gauss_dist_to_RHT(unit)_std,random_init_ortho_rel_mean,random_init_ortho_rel_std,random_init_m2m_med_mean,random_init_m2m_med_std,random_init_pr_med_mean,random_init_pr_med_std,random_init_dist_to_RHT(unit)_mean,random_init_dist_to_RHT(unit)_std,scaling_ortho_rel_mean,scaling_ortho_rel_std,scaling_m2m_med_mean,scaling_m2m_med_std,scaling_pr_med_mean,scaling_pr_med_std,scaling_dist_to_RHT(unit)_mean,scaling_dist_to_RHT(unit)_std
2177,0.9573591351509094,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.01696411892771721,0.003666612086817622,3.9815218448638916,0.015599489212036133,7.538142204284668,0.02971847541630268,0.792718768119812,0.0014159326674416661,0.01868378557264805,0.004210728220641613,2.5705506801605225,0.00913527887314558,10.735925674438477,0.040720079094171524,0.6045441627502441,0.0004683538863901049,1.5631827116012573,0.1578456610441208,2.363417387008667,0.13693206012248993,11.0136137008667,0.4450661540031433,0.61873459815979,0.014423778280615807,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2178,0.0186903215944767,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012976993806660175,1.752008029143326e-05,3.975719928741455,6.839764682808891e-05,7.52202033996582,0.0007644566358067095,0.7930023074150085,1.761780004017055e-05,0.01665101945400238,5.998705091769807e-05,2.5742626190185547,0.00019658191013149917,10.718961715698242,0.0009227869450114667,0.6046788692474365,3.6939247365808114e-05,1.5889660120010376,0.023491619154810905,2.480816602706909,0.03851211816072464,10.590314865112305,0.1911429613828659,0.6405415534973145,0.005209566559642553,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2179,0.13100014626979828,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0130911311134696,0.000189638085430488,3.974306106567383,0.001109814620576799,7.5234293937683105,0.010185960680246353,0.7929958701133728,0.00020992272766306996,0.01696091890335083,0.0005594607791863382,2.5753865242004395,0.002161034382879734,10.717884063720703,0.004545786418020725,0.6046972274780273,2.9296283173607662e-05,1.5938999652862549,0.09986111521720886,2.6005799770355225,0.21225866675376892,10.61456298828125,0.3771209120750427,0.6492200493812561,0.019810404628515244,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2180,0.12526771426200867,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.01292910985648632,0.00017813770682550967,3.973906993865967,0.001560770208016038,7.521239757537842,0.012207502499222755,0.7929351329803467,0.00018716002523433417,0.01686389185488224,0.0003512255207169801,2.5761539936065674,0.002425151877105236,10.721006393432617,0.0040346006862819195,0.6047118902206421,8.567066834075376e-05,1.5932583808898926,0.19853653013706207,2.5096993446350098,0.11881371587514877,10.742166519165039,0.332421213388443,0.6422199010848999,0.013699508272111416,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2181,0.8574562668800354,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.017023533582687378,0.004428645130246878,3.9738011360168457,0.011319263838231564,7.546500205993652,0.041298750787973404,0.7918089628219604,0.0012555201537907124,0.03337814658880234,0.04223228618502617,2.55239200592041,0.05142993852496147,10.737890243530273,0.050697918981313705,0.6044373512268066,0.00039958205888979137,1.4995625019073486,0.11082875728607178,2.411747455596924,0.14960429072380066,10.858696937561035,0.241013303399086,0.6207838654518127,0.01642855629324913,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2182,0.20516495406627655,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.01319004688411951,0.0005916195223107934,3.9740777015686035,0.0018993739504367113,7.523242473602295,0.007644287776201963,0.7930101156234741,0.00024031626526266336,0.016960542649030685,0.0004269723722245544,2.5753464698791504,0.002682877704501152,10.718467712402344,0.00672147236764431,0.604568362236023,0.00012930596130900085,1.5426058769226074,0.1401629000902176,2.5314671993255615,0.15445680916309357,10.801380157470703,0.4695497751235962,0.6443016529083252,0.02769118919968605,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2183,0.9943273067474365,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.016412068158388138,0.0028910215478390455,3.974147319793701,0.00921744853258133,7.557982921600342,0.044136080890893936,0.792060911655426,0.000779892667196691,0.024963192641735077,0.01156323216855526,2.565648317337036,0.007614061702042818,10.72981071472168,0.011933363042771816,0.6045635938644409,0.0004897385369986296,1.535860300064087,0.17224693298339844,2.4656052589416504,0.16833119094371796,10.802404403686523,0.14364390075206757,0.6356059312820435,0.022814026102423668,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2184,1.4634878635406494,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.02355782315135002,0.013272903859615326,3.9768872261047363,0.012033991515636444,7.546338081359863,0.07591443508863449,0.7918257713317871,0.0019992750603705645,0.04294503480195999,0.027384484186768532,2.563764810562134,0.018865790218114853,10.762248992919922,0.07774080336093903,0.6045635938644409,0.0011706785298883915,1.3903498649597168,0.13670232892036438,2.327354907989502,0.1758907288312912,10.596725463867188,0.3349481225013733,0.6253024339675903,0.02351321280002594,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2185,1.7359553575515747,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.032033771276474,0.02007407881319523,3.999703884124756,0.049087587743997574,7.531101226806641,0.07134994864463806,0.791306734085083,0.001711073680780828,0.1106409877538681,0.10566680878400803,2.5660159587860107,0.026408467441797256,10.80397891998291,0.15180495381355286,0.6049594283103943,0.0012286551063880324,1.413981318473816,0.18548384308815002,2.4227616786956787,0.12354178726673126,10.636266708374023,0.34616437554359436,0.6268115639686584,0.022638682276010513,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2186,0.9256688356399536,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.02218860760331154,0.013299945741891861,3.9866204261779785,0.01591481827199459,7.506689548492432,0.06987719982862473,0.7926492691040039,0.001089955447241664,0.038653578609228134,0.059516698122024536,2.578702211380005,0.027747785672545433,10.73530387878418,0.10119982063770294,0.6048468351364136,0.0007074449677020311,1.441444993019104,0.15811043977737427,2.524343967437744,0.1395069658756256,10.541324615478516,0.39697352051734924,0.6373913288116455,0.02458825334906578,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2187,1.8180994987487793,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.03536667674779892,0.029634734615683556,3.9957103729248047,0.021523036062717438,7.618867874145508,0.08414045721292496,0.7902684211730957,0.0018557826988399029,0.060184527188539505,0.0370757132768631,2.5694515705108643,0.019975213333964348,10.750204086303711,0.05938436836004257,0.6041707992553711,0.0012431637151166797,1.33206045627594,0.08210219442844391,2.404637336730957,0.13926975429058075,11.039137840270996,0.46110814809799194,0.6101571917533875,0.023445913568139076,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2188,0.5285747647285461,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.013905864208936691,0.001446907757781446,3.97506046295166,0.006918566767126322,7.516400337219238,0.017714345827698708,0.7932558655738831,0.0005751728313043714,0.01748328097164631,0.004359912127256393,2.5709264278411865,0.005652345716953278,10.718489646911621,0.007678074762225151,0.6046544313430786,0.00039514104719273746,1.609008550643921,0.1316116750240326,2.4459266662597656,0.12267447263002396,10.860321044921875,0.35278090834617615,0.634937047958374,0.027953365817666054,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2189,0.7582190036773682,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.018574319779872894,0.011480031535029411,3.9766576290130615,0.018321732059121132,7.534719467163086,0.046523936092853546,0.7927746772766113,0.0011092054191976786,0.02017093077301979,0.007410548161715269,2.5703773498535156,0.009772751480340958,10.723916053771973,0.012334365397691727,0.6042760610580444,0.0007510114810429513,1.5898106098175049,0.16845031082630157,2.409173011779785,0.12643210589885712,11.017622947692871,0.3216173052787781,0.6292846202850342,0.016108408570289612,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2190,1.008150577545166,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.016697006300091743,0.0023361793719232082,3.9825761318206787,0.014498138800263405,7.522760391235352,0.06012200191617012,0.7923406362533569,0.0018147542141377926,0.042948849499225616,0.06372617185115814,2.557554006576538,0.0439179465174675,10.741579055786133,0.027050793170928955,0.6042876243591309,0.0012499025324359536,1.4074625968933105,0.13233453035354614,2.4117307662963867,0.10240325331687927,10.678524017333984,0.5083809494972229,0.6292451620101929,0.03149191290140152,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2191,1.0270475149154663,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.020161591470241547,0.008523155003786087,3.9811928272247314,0.017232457175850868,7.533513069152832,0.060662515461444855,0.7923777103424072,0.0014010415179654956,0.02370196208357811,0.008004548959434032,2.5669970512390137,0.01874692738056183,10.731120109558105,0.01035870611667633,0.6042064428329468,0.0009254459291696548,1.567873239517212,0.17103686928749084,2.4269418716430664,0.1961803287267685,10.48049545288086,0.4893706440925598,0.6392855644226074,0.0361504852771759,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2192,0.013653800822794437,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012996111065149307,1.9998034986201674e-05,3.975825309753418,0.00017942264094017446,7.521573066711426,0.0007413302082568407,0.7930188775062561,1.8656621250556782e-05,0.01666973903775215,4.807663572137244e-05,2.5743117332458496,7.637989619979635e-05,10.71849250793457,0.00019645724387373775,0.6046578288078308,7.3035239438468125e-06,1.6215546131134033,0.02581878937780857,2.502854347229004,0.060938138514757156,10.593170166015625,0.17442819476127625,0.6423318386077881,0.002516755135729909,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2193,1.4525299072265625,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.02155224420130253,0.007301809266209602,3.9856514930725098,0.02350294589996338,7.549407005310059,0.06014155596494675,0.7912722826004028,0.0015556386206299067,0.06130547076463699,0.04548951983451843,2.5625369548797607,0.03160939738154411,10.77433967590332,0.08831987529993057,0.6044857501983643,0.0014161994913592935,1.442946195602417,0.10096464306116104,2.3095149993896484,0.19932672381401062,10.834111213684082,0.203788623213768,0.616809606552124,0.02738986536860466,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2194,0.6846989989280701,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.014317568391561508,0.0019322052830830216,3.9734115600585938,0.004771324805915356,7.544399261474609,0.04029078409075737,0.7922966480255127,0.0011014065239578485,0.01864808425307274,0.005559020210057497,2.573789596557617,0.002563151530921459,10.719108581542969,0.01175595261156559,0.6048460006713867,0.00026852780138142407,1.5275700092315674,0.1280028373003006,2.408254861831665,0.08006035536527634,10.856493949890137,0.2999446988105774,0.6282069087028503,0.009446353651583195,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2195,0.8215241432189941,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.016670364886522293,0.00287480722181499,3.9705958366394043,0.010860376060009003,7.535646915435791,0.04650866612792015,0.7921657562255859,0.001409317017532885,0.03567080199718475,0.03858529031276703,2.5653185844421387,0.012771332636475563,10.721979141235352,0.02210363745689392,0.6042075157165527,0.000839807209558785,1.4427521228790283,0.09164077788591385,2.4887752532958984,0.14535923302173615,10.725776672363281,0.38566067814826965,0.6443595886230469,0.01999831385910511,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2196,0.03776983544230461,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012989109382033348,6.166534876683727e-05,3.9756317138671875,0.00043055679998360574,7.522153854370117,0.0017626372864469886,0.7930005788803101,1.5037509001558647e-05,0.016623595729470253,6.61618760204874e-05,2.5742835998535156,7.475086022168398e-05,10.718708038330078,0.001096906024031341,0.6046534776687622,1.3073018635623157e-05,1.6052477359771729,0.022100361064076424,2.5064120292663574,0.04586407542228699,10.766596794128418,0.24584071338176727,0.6405860185623169,0.0031079312320798635,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2197,1.5865161418914795,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.023904532194137573,0.008925546891987324,3.9700796604156494,0.02197781205177307,7.54550838470459,0.05995999276638031,0.7914100289344788,0.0017645973712205887,0.08326389640569687,0.0679103210568428,2.557227611541748,0.052529994398355484,10.77103328704834,0.11261513084173203,0.6040169596672058,0.0017438086215406656,1.2947397232055664,0.10230809450149536,2.4276511669158936,0.08339428156614304,10.698732376098633,0.4788443446159363,0.6113934516906738,0.019514767453074455,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2198,0.7957615852355957,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.019217927008867264,0.007561215665191412,3.978705883026123,0.010880944319069386,7.5149736404418945,0.04746077582240105,0.793071448802948,0.001235705683939159,0.020505083724856377,0.008012600243091583,2.5695996284484863,0.010667691938579082,10.727624893188477,0.0131523497402668,0.6041576862335205,0.0004313003446441144,1.4320570230484009,0.2082797735929489,2.4676785469055176,0.12421184033155441,10.673526763916016,0.3308190107345581,0.6423264741897583,0.024042431265115738,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2199,0.012460628524422646,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012984776869416237,1.9673590941238217e-05,3.9757204055786133,0.0002139544376404956,7.52218770980835,0.0007360737072303891,0.7930055260658264,1.8944916519103572e-05,0.01667964458465576,5.118914123158902e-05,2.574336528778076,6.603838119190186e-05,10.718595504760742,0.00033897339017130435,0.6046571135520935,7.2486277531425e-06,1.615330696105957,0.028051771223545074,2.4952712059020996,0.050343602895736694,10.564912796020508,0.1564508080482483,0.6436588764190674,0.005617296323180199,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2200,1.4303802251815796,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.025212038308382034,0.014859081245958805,3.976675033569336,0.01349140889942646,7.558915138244629,0.062107205390930176,0.7908836603164673,0.0016824707854539156,0.05895998328924179,0.0680842474102974,2.574477434158325,0.022456826642155647,10.773885726928711,0.07947812974452972,0.6051033735275269,0.0016120870131999254,1.4274511337280273,0.18150584399700165,2.319411039352417,0.10729443281888962,10.623645782470703,0.3922373354434967,0.6186099648475647,0.02480383589863777,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2201,0.7714614272117615,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.016781168058514595,0.004721133504062891,3.9817261695861816,0.015462570823729038,7.517815589904785,0.06893980503082275,0.7928422689437866,0.0013563755201175809,0.021954987198114395,0.006922746542841196,2.5689709186553955,0.00929480604827404,10.730609893798828,0.016037650406360626,0.6043696403503418,0.0005810180446133018,1.5237932205200195,0.14154338836669922,2.44811749458313,0.21092195808887482,10.888961791992188,0.37421268224716187,0.6328103542327881,0.019553110003471375,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2202,0.7729874849319458,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.016518618911504745,0.003546208841726184,3.9716246128082275,0.01273016631603241,7.56080961227417,0.05906747654080391,0.7916423678398132,0.0012609708355739713,0.03795498609542847,0.041339896619319916,2.564363956451416,0.023579414933919907,10.709077835083008,0.04994373396039009,0.60453861951828,0.002132181078195572,1.4618337154388428,0.18910372257232666,2.4580576419830322,0.199301615357399,10.717535018920898,0.41660550236701965,0.6292121410369873,0.03466249629855156,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2203,0.8983009457588196,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.016823284327983856,0.00487520731985569,3.976656675338745,0.00747035164386034,7.5474324226379395,0.03566849231719971,0.7920883893966675,0.0009611580753698945,0.055604055523872375,0.08026110380887985,2.567716598510742,0.009029832668602467,10.761897087097168,0.09319893270730972,0.6049624681472778,0.0009602905483916402,1.5017935037612915,0.14954575896263123,2.527902126312256,0.1377713680267334,10.510093688964844,0.4493407905101776,0.6421201229095459,0.019714148715138435,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2204,0.017636965960264206,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012989861890673637,4.288588388590142e-05,3.975464344024658,0.00041224967571906745,7.522602081298828,0.0010430755792185664,0.7929881811141968,2.8284513973630965e-05,0.016666216775774956,0.00013232798664830625,2.574174404144287,0.000245838105911389,10.718989372253418,0.0011115317465737462,0.6046656370162964,3.159370680805296e-05,1.60105299949646,0.03370317816734314,2.489605188369751,0.03367142006754875,10.525161743164062,0.26518961787223816,0.6424785256385803,0.0019201332470402122,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2205,0.1275642067193985,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.01324731856584549,0.0005952190258540213,3.975351333618164,0.001715216669254005,7.524786472320557,0.007868980057537556,0.7930080890655518,0.00014723782078363,0.01669030264019966,0.00047664769226685166,2.5748229026794434,0.0015847127651795745,10.716743469238281,0.003601080272346735,0.60466468334198,7.467467366950586e-05,1.563193678855896,0.07944877445697784,2.5090250968933105,0.07915066182613373,10.813570022583008,0.370542049407959,0.6356538534164429,0.010879200883209705,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2206,1.0798429250717163,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.02324375882744789,0.015607665292918682,3.9707205295562744,0.009401239454746246,7.515335559844971,0.040421806275844574,0.7928124070167542,0.0013563832035288215,0.042705245316028595,0.0419234074652195,2.564350128173828,0.03325706347823143,10.734713554382324,0.0418565459549427,0.6049447655677795,0.0010807469952851534,1.4303300380706787,0.1247616559267044,2.4755849838256836,0.2505408823490143,10.8245849609375,0.6232100129127502,0.6167750358581543,0.03254811838269234,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2207,1.8546422719955444,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0222913958132267,0.006479601841419935,3.9682488441467285,0.013503847643733025,7.568625450134277,0.0634961947798729,0.790748119354248,0.0013386531500145793,0.05011967569589615,0.01800735481083393,2.5533857345581055,0.021333370357751846,10.739297866821289,0.046253468841314316,0.6041444540023804,0.0021383180283010006,1.3437854051589966,0.11602849513292313,2.3371551036834717,0.11443936079740524,10.781673431396484,0.38085076212882996,0.6133545637130737,0.01792607642710209,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2208,0.8612574934959412,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.020520448684692383,0.011677621863782406,3.97928524017334,0.012722874991595745,7.515409469604492,0.05672665685415268,0.7920640110969543,0.0012907814234495163,0.06501398235559464,0.06506176292896271,2.5767874717712402,0.02999126724898815,10.798564910888672,0.11070775240659714,0.6052407026290894,0.0011242865584790707,1.4720877408981323,0.18340204656124115,2.484382152557373,0.13116037845611572,10.664737701416016,0.3332509398460388,0.637875497341156,0.016535596922039986,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2209,0.01203837152570486,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.01298331655561924,1.9228400560677983e-05,3.9756596088409424,0.00011694154818542302,7.5224289894104,0.0008259767782874405,0.7929965257644653,1.5747040379210375e-05,0.01671525090932846,0.0002308758266735822,2.5748026371002197,0.0014902937691658735,10.71917724609375,0.0017656388226896524,0.6046541929244995,1.6350044461432844e-05,1.5888162851333618,0.017446890473365784,2.4644463062286377,0.03229392692446709,10.630529403686523,0.14128157496452332,0.6386568546295166,0.002002622466534376,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2210,0.7909582853317261,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.014575958251953125,0.0014282112242653966,3.9747154712677,0.007427999284118414,7.53275203704834,0.049964237958192825,0.7926101684570312,0.0010389469098299742,0.01920044794678688,0.005930955056101084,2.571636915206909,0.005693446379154921,10.727325439453125,0.014936143532395363,0.6048903465270996,0.0004215794906485826,1.5194036960601807,0.15720488131046295,2.467615842819214,0.17026591300964355,10.669635772705078,0.41532430052757263,0.6317466497421265,0.022457962855696678,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2211,0.06516661494970322,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.013005116023123264,3.297548755654134e-05,3.9752063751220703,0.0005558283883146942,7.524611949920654,0.006758685223758221,0.7929582595825195,9.272809256799519e-05,0.01669987291097641,0.0002734861336648464,2.5753583908081055,0.0016246881568804383,10.719858169555664,0.0010184911079704762,0.604656994342804,3.574486618163064e-05,1.5969316959381104,0.057560719549655914,2.5005569458007812,0.05322417616844177,10.73991584777832,0.24871616065502167,0.637005090713501,0.008760198950767517,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2212,0.6210628747940063,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.01601993292570114,0.0027360068634152412,3.9760196208953857,0.007381348870694637,7.545509338378906,0.043547701090574265,0.7925027012825012,0.0012867882614955306,0.025613319128751755,0.01900569722056389,2.567284107208252,0.013420231640338898,10.729118347167969,0.022565528750419617,0.604557454586029,0.0003576042945496738,1.5794475078582764,0.192124605178833,2.4572885036468506,0.10246260464191437,10.653447151184082,0.40515801310539246,0.643921971321106,0.009252233430743217,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2213,0.12758852541446686,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.013247715309262276,0.0006450142245739698,3.9747204780578613,0.0017369328998029232,7.5158820152282715,0.01877221092581749,0.7931867837905884,0.00029944602283649147,0.01690162718296051,0.0005531871574930847,2.5761470794677734,0.0021123464684933424,10.720312118530273,0.0076268077827990055,0.6046586036682129,4.322032691561617e-05,1.5216128826141357,0.08615317195653915,2.4660191535949707,0.10042693465948105,10.647903442382812,0.22651474177837372,0.6367558836936951,0.01163904182612896,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2214,0.02086762897670269,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.012975696474313736,2.431692337268032e-05,3.975768804550171,0.00021388186723925173,7.521871566772461,0.0009183356305584311,0.7930179834365845,2.5582714442862198e-05,0.016657274216413498,5.226440043770708e-05,2.574366569519043,0.00016351527301594615,10.719228744506836,0.0010266505414620042,0.6046632528305054,3.4630196751095355e-05,1.6113775968551636,0.030024301260709763,2.476391553878784,0.05529215186834335,10.585918426513672,0.17372652888298035,0.6405665278434753,0.0063545373268425465,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
2215,0.8052231669425964,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.016246475279331207,0.006213691551238298,3.9855809211730957,0.03727763518691063,7.525259017944336,0.062198344618082047,0.7925379276275635,0.0013043754734098911,0.020342756062746048,0.004898457787930965,2.5718724727630615,0.008474823087453842,10.721583366394043,0.010873459279537201,0.6045467853546143,0.0008472204208374023,1.4674646854400635,0.15485602617263794,2.5224716663360596,0.08558225631713867,10.678457260131836,0.41349366307258606,0.6329073309898376,0.009832579642534256,0.0,0.0,16.0,0.0,1.0,0.0,1.2247449159622192,0.0
