col,sigma_c,no_transform_PR,scaling_PR,rht_PR,learned_llama_PR,learned_gauss_PR,random_init_PR
1741,1.4765836,1.0,1.0,16.0,6.435652256011963,9.536609649658203,11.205375671386719
1742,0.6740723,1.0,1.0,16.0,9.9887056350708,10.97135066986084,10.771185874938965
1743,0.7668384,1.0,1.0,16.0,8.994548797607422,11.35608959197998,10.624632835388184
1744,1.7224284,1.0,1.0,16.0,7.52714204788208,9.803478240966797,10.331501960754395
1745,0.8122769,1.0,1.0,16.0,5.18392276763916,12.99610424041748,10.777929306030273
1746,0.7588797,1.0,1.0,16.0,5.759128570556641,9.989628791809082,10.828164100646973
1747,1.4275388,1.0,1.0,16.0,8.394553184509277,8.551098823547363,10.813119888305664
1748,0.009465363,1.0,1.0,16.0,7.785788059234619,11.225937843322754,10.70004940032959
1749,0.09756643,1.0,1.0,16.0,8.308419227600098,11.114604949951172,10.851109504699707
1750,1.0237591,1.0,1.0,16.0,6.400467872619629,11.54172134399414,10.554088592529297
1751,0.011205562,1.0,1.0,16.0,5.114514350891113,11.32715129852295,11.77845287322998
1752,0.08433752,1.0,1.0,16.0,9.423446655273438,10.713671684265137,10.4132080078125
1753,0.8912434,1.0,1.0,16.0,5.147299766540527,10.722810745239258,10.006232261657715
1754,1.9116522,1.0,1.0,16.0,12.721817016601562,9.952644348144531,10.509958267211914
1755,0.14161223,1.0,1.0,16.0,5.744171142578125,10.654194831848145,11.6506986618042
1756,1.4037687,1.0,1.0,16.0,9.757471084594727,10.909053802490234,10.631293296813965
1757,0.61116594,1.0,1.0,16.0,6.442044734954834,9.547804832458496,11.326136589050293
1758,0.036692582,1.0,1.0,16.0,9.984230041503906,10.95117473602295,10.970160484313965
1759,0.02497319,1.0,1.0,16.0,8.99028491973877,11.353139877319336,10.494258880615234
1760,1.5023705,1.0,1.0,16.0,7.534822463989258,9.817710876464844,10.416818618774414
1761,0.12936842,1.0,1.0,16.0,5.210532188415527,13.050252914428711,10.774383544921875
1762,1.573608,1.0,1.0,16.0,5.766689300537109,9.978128433227539,10.8006010055542
1763,1.4165206,1.0,1.0,16.0,8.402785301208496,8.544858932495117,10.845833778381348
1764,0.77421236,1.0,1.0,16.0,7.79280424118042,11.190826416015625,10.572452545166016
1765,0.04153645,1.0,1.0,16.0,8.289702415466309,11.086441040039062,10.823156356811523
1766,0.72947055,1.0,1.0,16.0,6.414040565490723,11.55495548248291,10.273660659790039
1767,1.4533422,1.0,1.0,16.0,5.125893592834473,11.32749080657959,11.611082077026367
1768,0.7221535,1.0,1.0,16.0,9.427520751953125,10.71861457824707,10.516374588012695
1769,0.14954406,1.0,1.0,16.0,5.129732608795166,10.708653450012207,9.981060981750488
1770,0.014408821,1.0,1.0,16.0,12.723223686218262,10.02160358428955,10.468109130859375
1771,0.7236173,1.0,1.0,16.0,5.753905773162842,10.664034843444824,11.348628997802734
1772,0.69035274,1.0,1.0,16.0,9.748639106750488,10.867080688476562,10.514174461364746
1773,1.6613325,1.0,1.0,16.0,6.439834117889404,9.549025535583496,11.444357872009277
1774,0.9495852,1.0,1.0,16.0,9.985657691955566,10.961926460266113,10.881657600402832
1775,0.09929749,1.0,1.0,16.0,9.002683639526367,11.353086471557617,10.467098236083984
1776,1.4245011,1.0,1.0,16.0,7.538976192474365,9.818507194519043,10.269042015075684
1777,0.90144,1.0,1.0,16.0,5.206387042999268,13.057369232177734,10.873833656311035
1778,0.013922425,1.0,1.0,16.0,5.772294521331787,9.96670150756836,11.066858291625977
1779,0.77977383,1.0,1.0,16.0,8.39537525177002,8.532116889953613,11.074274063110352
1780,0.016712714,1.0,1.0,16.0,7.799576759338379,11.185847282409668,10.632552146911621
1781,0.016153717,1.0,1.0,16.0,8.28447151184082,11.07978630065918,10.511751174926758
1782,0.19477753,1.0,1.0,16.0,6.401724815368652,11.567561149597168,10.622340202331543
1783,0.01824564,1.0,1.0,16.0,5.1283979415893555,11.323896408081055,11.366159439086914
1784,0.2020585,1.0,1.0,16.0,9.43871784210205,10.712847709655762,10.216989517211914
1785,1.025584,1.0,1.0,16.0,5.09836483001709,10.71160888671875,9.956391334533691
1786,0.041399248,1.0,1.0,16.0,12.732805252075195,9.990177154541016,10.775421142578125
1787,1.4277517,1.0,1.0,16.0,5.75303840637207,10.663228988647461,11.28021240234375
1788,0.06737503,1.0,1.0,16.0,9.73491382598877,10.859889030456543,10.630548477172852
1789,0.77929765,1.0,1.0,16.0,6.446466445922852,9.535670280456543,11.259554862976074
1790,0.012442393,1.0,1.0,16.0,9.99343204498291,10.976003646850586,10.935286521911621
1791,0.019679714,1.0,1.0,16.0,8.994426727294922,11.360958099365234,10.493831634521484
1792,2.2017965,1.0,1.0,16.0,7.553002834320068,9.81164264678955,10.257063865661621
1793,1.4698281,1.0,1.0,16.0,5.216043472290039,13.03137493133545,10.487775802612305
1794,0.5886962,1.0,1.0,16.0,5.782276630401611,9.996499061584473,11.006246566772461
1795,0.186979,1.0,1.0,16.0,8.398736953735352,8.552292823791504,10.903583526611328
1796,0.107971795,1.0,1.0,16.0,7.7992329597473145,11.18593692779541,10.535951614379883
1797,0.017570157,1.0,1.0,16.0,8.31004810333252,11.08692455291748,10.856800079345703
1798,1.6974895,1.0,1.0,16.0,6.417597770690918,11.541727066040039,10.828103065490723
1799,1.8237351,1.0,1.0,16.0,5.138099670410156,11.3438720703125,11.63519287109375
1800,2.5404763,1.0,1.0,16.0,9.445022583007812,10.745677947998047,10.590375900268555
1801,0.95377034,1.0,1.0,16.0,5.1262359619140625,10.70865249633789,10.2570161819458
1802,0.021433331,1.0,1.0,16.0,12.74380874633789,10.027914047241211,10.177297592163086
1803,0.916529,1.0,1.0,16.0,5.758360385894775,10.674546241760254,11.702607154846191
1804,0.02671009,1.0,1.0,16.0,9.744213104248047,10.868305206298828,10.667573928833008
1805,0.04942276,1.0,1.0,16.0,6.437593936920166,9.545866012573242,11.99269962310791
1806,1.4085876,1.0,1.0,16.0,9.996182441711426,10.91931438446045,11.378175735473633
1807,0.16214675,1.0,1.0,16.0,8.99530029296875,11.351083755493164,10.468416213989258
1808,0.8392822,1.0,1.0,16.0,7.5358567237854,9.809810638427734,10.635214805603027
1809,0.009943382,1.0,1.0,16.0,5.211807727813721,13.012310028076172,10.501594543457031
1810,1.4046209,1.0,1.0,16.0,5.770923614501953,9.987921714782715,11.232120513916016
1811,1.6107174,1.0,1.0,16.0,8.406323432922363,8.55367660522461,10.776190757751465
1812,1.4166481,1.0,1.0,16.0,7.810579776763916,11.231364250183105,10.592336654663086
1813,1.2890055,1.0,1.0,16.0,8.321236610412598,11.1063232421875,10.959747314453125
1814,0.017863883,1.0,1.0,16.0,6.409757614135742,11.544135093688965,10.621186256408691
1815,1.7105079,1.0,1.0,16.0,5.120389938354492,11.3215970993042,11.611115455627441
1816,1.3978935,1.0,1.0,16.0,9.42372989654541,10.70577335357666,10.842641830444336
1817,0.10722825,1.0,1.0,16.0,5.159331321716309,10.737131118774414,10.111350059509277
1818,0.6197222,1.0,1.0,16.0,12.744245529174805,9.960443496704102,10.160728454589844
1819,0.98061466,1.0,1.0,16.0,5.7482099533081055,10.655617713928223,11.29802131652832
1820,1.6629261,1.0,1.0,16.0,9.762008666992188,10.915740966796875,10.800020217895508
1821,0.5627739,1.0,1.0,16.0,6.437922477722168,9.530740737915039,11.374494552612305
1822,0.19016275,1.0,1.0,16.0,9.986852645874023,10.9541597366333,10.74947738647461
1823,0.99724174,1.0,1.0,16.0,8.99964714050293,11.361217498779297,10.317646026611328
1824,0.02083872,1.0,1.0,16.0,7.542425632476807,9.80600357055664,10.507946014404297
1825,1.6570355,1.0,1.0,16.0,5.205174922943115,13.017440795898438,10.361104965209961
1826,0.69405365,1.0,1.0,16.0,5.773336410522461,9.994553565979004,10.738968849182129
1827,0.013029127,1.0,1.0,16.0,8.401680946350098,8.553458213806152,10.885208129882812
1828,1.7311362,1.0,1.0,16.0,7.798864841461182,11.194625854492188,10.750162124633789
1829,1.9133948,1.0,1.0,16.0,8.30794906616211,11.07421588897705,11.275718688964844
1830,1.4608144,1.0,1.0,16.0,6.40798282623291,11.537601470947266,10.512028694152832
1831,0.19367227,1.0,1.0,16.0,5.148402214050293,11.343513488769531,11.597437858581543
1832,1.5047736,1.0,1.0,16.0,9.430390357971191,10.728556632995605,10.670914649963379
1833,1.8867289,1.0,1.0,16.0,5.141249656677246,10.692211151123047,10.352081298828125
1834,0.2281271,1.0,1.0,16.0,12.736908912658691,9.9937744140625,10.314434051513672
1835,2.061517,1.0,1.0,16.0,5.758716583251953,10.681341171264648,11.646469116210938
1836,0.7857675,1.0,1.0,16.0,9.746826171875,10.876103401184082,10.698686599731445
1837,1.1174666,1.0,1.0,16.0,6.438648700714111,9.54793643951416,11.793317794799805
1838,1.0636718,1.0,1.0,16.0,10.004507064819336,10.935298919677734,11.022228240966797
1839,0.015250444,1.0,1.0,16.0,8.998968124389648,11.36208438873291,10.14521312713623
1840,1.2223835,1.0,1.0,16.0,7.523470878601074,9.820220947265625,10.731847763061523
1841,1.7021185,1.0,1.0,16.0,5.181191444396973,13.037824630737305,10.861106872558594
1842,0.8960225,1.0,1.0,16.0,5.771117210388184,9.980803489685059,11.050577163696289
1843,1.3542265,1.0,1.0,16.0,8.399270057678223,8.545572280883789,10.754926681518555
1844,0.16675776,1.0,1.0,16.0,7.788381576538086,11.204374313354492,10.486804962158203
1845,0.12113464,1.0,1.0,16.0,8.296221733093262,11.089369773864746,10.665746688842773
1846,1.1404421,1.0,1.0,16.0,6.405750751495361,11.55705451965332,10.343697547912598
1847,0.053243734,1.0,1.0,16.0,5.1240620613098145,11.331829071044922,11.565374374389648
1848,0.6731278,1.0,1.0,16.0,9.423775672912598,10.706409454345703,10.271553993225098
1849,0.86504114,1.0,1.0,16.0,5.117036819458008,10.706485748291016,10.27208423614502
1850,0.1554436,1.0,1.0,16.0,12.739972114562988,9.981085777282715,10.45966625213623
1851,0.14367826,1.0,1.0,16.0,5.748470306396484,10.656938552856445,11.416528701782227
1852,1.3785093,1.0,1.0,16.0,9.738354682922363,10.894875526428223,10.672445297241211
1853,1.2929035,1.0,1.0,16.0,6.43790340423584,9.542176246643066,11.36294937133789
1854,0.7595909,1.0,1.0,16.0,9.986605644226074,10.958650588989258,11.048698425292969
1855,0.01494107,1.0,1.0,16.0,8.99146842956543,11.353240966796875,10.335430145263672
1856,2.215236,1.0,1.0,16.0,7.5437469482421875,9.775627136230469,10.328479766845703
1857,0.061393168,1.0,1.0,16.0,5.207239151000977,12.998516082763672,10.685806274414062
1858,1.0493953,1.0,1.0,16.0,5.780163764953613,10.00705623626709,10.925582885742188
1859,0.07488271,1.0,1.0,16.0,8.405506134033203,8.546720504760742,11.005855560302734
1860,0.024375668,1.0,1.0,16.0,7.793399333953857,11.221805572509766,10.704681396484375
1861,0.8472496,1.0,1.0,16.0,8.307718276977539,11.108678817749023,11.053430557250977
1862,0.015923927,1.0,1.0,16.0,6.4179463386535645,11.54037857055664,10.555648803710938
1863,0.6105015,1.0,1.0,16.0,5.135904312133789,11.337709426879883,11.827920913696289
1864,1.2774694,1.0,1.0,16.0,9.435455322265625,10.717876434326172,10.463010787963867
1865,1.5113493,1.0,1.0,16.0,5.133960247039795,10.728830337524414,10.306744575500488
1866,1.756871,1.0,1.0,16.0,12.731245040893555,9.966740608215332,10.191808700561523
1867,0.89117914,1.0,1.0,16.0,5.763319492340088,10.660384178161621,11.761361122131348
1868,1.7035285,1.0,1.0,16.0,9.74992847442627,10.913869857788086,10.522773742675781
1869,1.4613845,1.0,1.0,16.0,6.441873073577881,9.543657302856445,11.72165298461914
1870,0.019886937,1.0,1.0,16.0,9.995344161987305,10.937700271606445,10.938791275024414
1871,0.049418442,1.0,1.0,16.0,8.992080688476562,11.360065460205078,10.434614181518555
1872,0.89344585,1.0,1.0,16.0,7.5281572341918945,9.823731422424316,10.359139442443848
1873,0.82448035,1.0,1.0,16.0,5.211529731750488,13.049656867980957,10.62847900390625
1874,0.019959318,1.0,1.0,16.0,5.776459693908691,9.963024139404297,11.22202205657959
1875,0.81340694,1.0,1.0,16.0,8.39431381225586,8.544189453125,10.741844177246094
1876,0.9413955,1.0,1.0,16.0,7.796485424041748,11.20378589630127,10.866464614868164
1877,1.0210092,1.0,1.0,16.0,8.29044246673584,11.088275909423828,11.115127563476562
1878,0.124975204,1.0,1.0,16.0,6.40696907043457,11.561319351196289,10.468700408935547
1879,0.09991796,1.0,1.0,16.0,5.130528926849365,11.326994895935059,11.478618621826172
1880,0.046975866,1.0,1.0,16.0,9.42936897277832,10.713188171386719,10.054630279541016
1881,0.82626414,1.0,1.0,16.0,5.107995986938477,10.710159301757812,10.302409172058105
1882,0.014879035,1.0,1.0,16.0,12.732832908630371,9.980827331542969,10.467086791992188
1883,0.108133554,1.0,1.0,16.0,5.7490339279174805,10.656830787658691,11.287147521972656
1884,1.8467647,1.0,1.0,16.0,9.744912147521973,10.895438194274902,10.651544570922852
1885,0.22679204,1.0,1.0,16.0,6.450227737426758,9.538032531738281,11.310365676879883
1886,0.08923754,1.0,1.0,16.0,9.988931655883789,10.968210220336914,10.871400833129883
1887,1.1817722,1.0,1.0,16.0,8.994267463684082,11.35654067993164,10.518402099609375
1888,1.7098348,1.0,1.0,16.0,7.53126859664917,9.823736190795898,10.552572250366211
1889,0.77498,1.0,1.0,16.0,5.205829620361328,13.038411140441895,10.702524185180664
1890,0.010190157,1.0,1.0,16.0,5.767757415771484,9.981521606445312,10.852968215942383
1891,0.7632939,1.0,1.0,16.0,8.400826454162598,8.548513412475586,10.804301261901855
1892,0.014514434,1.0,1.0,16.0,7.794102191925049,11.188770294189453,10.655685424804688
1893,0.88456017,1.0,1.0,16.0,8.30154037475586,11.086862564086914,10.88363265991211
1894,0.011899123,1.0,1.0,16.0,6.407595634460449,11.553759574890137,10.416860580444336
1895,0.12865703,1.0,1.0,16.0,5.135204315185547,11.343489646911621,11.78819751739502
1896,0.13383046,1.0,1.0,16.0,9.43683910369873,10.737460136413574,10.513701438903809
1897,0.025302876,1.0,1.0,16.0,5.126722812652588,10.706241607666016,10.240814208984375
1898,0.2748589,1.0,1.0,16.0,12.728815078735352,10.008456230163574,10.613247871398926
1899,2.1889186,1.0,1.0,16.0,5.750807762145996,10.647015571594238,11.510848999023438
1900,0.7678813,1.0,1.0,16.0,9.736263275146484,10.876540184020996,10.526065826416016
1901,0.82744116,1.0,1.0,16.0,6.442446231842041,9.545336723327637,11.376996994018555
1902,2.735837,1.0,1.0,16.0,9.98937702178955,10.90481185913086,10.776901245117188
1903,0.14885199,1.0,1.0,16.0,8.996173858642578,11.364867210388184,10.406076431274414
1904,1.951042,1.0,1.0,16.0,7.542421340942383,9.810690879821777,10.354783058166504
1905,0.066082,1.0,1.0,16.0,5.197527885437012,13.03004264831543,10.663375854492188
1906,1.3759112,1.0,1.0,16.0,5.776498794555664,9.972085952758789,10.933980941772461
1907,1.3861133,1.0,1.0,16.0,8.402303695678711,8.543011665344238,10.784570693969727
1908,1.5778358,1.0,1.0,16.0,7.78851842880249,11.211372375488281,10.607381820678711
1909,0.8896405,1.0,1.0,16.0,8.302328109741211,11.099908828735352,10.897729873657227
1910,0.012363009,1.0,1.0,16.0,6.413478374481201,11.555742263793945,10.59980297088623
1911,0.9457074,1.0,1.0,16.0,5.125527858734131,11.325572967529297,11.449292182922363
1912,0.089342505,1.0,1.0,16.0,9.436880111694336,10.714391708374023,10.40206241607666
1913,1.4068215,1.0,1.0,16.0,5.147353172302246,10.725217819213867,10.308226585388184
1914,1.6512853,1.0,1.0,16.0,12.720682144165039,9.986003875732422,10.279464721679688
1915,1.1925633,1.0,1.0,16.0,5.758620738983154,10.654190063476562,11.575899124145508
1916,0.8056536,1.0,1.0,16.0,9.743903160095215,10.888826370239258,10.539372444152832
1917,0.69591427,1.0,1.0,16.0,6.444745063781738,9.537858009338379,11.418691635131836
1918,0.012139562,1.0,1.0,16.0,9.987563133239746,10.96204948425293,10.668623924255371
1919,0.6651747,1.0,1.0,16.0,9.001042366027832,11.360573768615723,10.575742721557617
1920,0.71348155,1.0,1.0,16.0,7.532912731170654,9.80991268157959,10.678464889526367
1921,0.017045394,1.0,1.0,16.0,5.2165374755859375,13.015859603881836,10.46767807006836
1922,1.0047472,1.0,1.0,16.0,5.785182476043701,9.980884552001953,11.135737419128418
1923,0.41231406,1.0,1.0,16.0,8.404544830322266,8.553726196289062,10.813304901123047
1924,1.4782166,1.0,1.0,16.0,7.788880348205566,11.218009948730469,10.791677474975586
1925,0.9183392,1.0,1.0,16.0,8.299826622009277,11.08858871459961,11.190242767333984
1926,0.7777857,1.0,1.0,16.0,6.424923419952393,11.538360595703125,10.562786102294922
1927,0.027607536,1.0,1.0,16.0,5.1305036544799805,11.318302154541016,11.527194023132324
1928,0.75319976,1.0,1.0,16.0,9.438617706298828,10.708000183105469,10.714676856994629
1929,0.25938448,1.0,1.0,16.0,5.155057907104492,10.733253479003906,9.674972534179688
1930,0.9017011,1.0,1.0,16.0,12.731694221496582,10.026557922363281,10.228507995605469
1931,0.79924625,1.0,1.0,16.0,5.759641170501709,10.664815902709961,11.382377624511719
1932,1.8895371,1.0,1.0,16.0,9.753095626831055,10.901860237121582,10.815286636352539
1933,2.2750697,1.0,1.0,16.0,6.440529823303223,9.560684204101562,11.339451789855957
1934,0.91071564,1.0,1.0,16.0,9.992806434631348,10.945610046386719,10.991080284118652
1935,1.8473529,1.0,1.0,16.0,8.999622344970703,11.355912208557129,10.378605842590332
1936,0.16627772,1.0,1.0,16.0,7.5279717445373535,9.817533493041992,10.382402420043945
1937,0.019676577,1.0,1.0,16.0,5.205780506134033,13.031861305236816,10.725544929504395
1938,0.014536929,1.0,1.0,16.0,5.774176120758057,9.971454620361328,11.124953269958496
1939,1.4668912,1.0,1.0,16.0,8.406730651855469,8.544965744018555,10.947248458862305
1940,0.7583836,1.0,1.0,16.0,7.802178859710693,11.206806182861328,10.789730072021484
1941,0.8381832,1.0,1.0,16.0,8.315065383911133,11.091279029846191,10.995044708251953
1942,1.0653656,1.0,1.0,16.0,6.406051158905029,11.554128646850586,10.708489418029785
1943,0.019801995,1.0,1.0,16.0,5.133293151855469,11.330124855041504,11.675535202026367
1944,0.78021425,1.0,1.0,16.0,9.426817893981934,10.710742950439453,10.47292423248291
1945,1.6803144,1.0,1.0,16.0,5.143467903137207,10.71960735321045,10.536089897155762
1946,0.79288685,1.0,1.0,16.0,12.741336822509766,9.983668327331543,10.13034725189209
1947,1.506122,1.0,1.0,16.0,5.7472758293151855,10.671248435974121,11.424398422241211
1948,1.8255613,1.0,1.0,16.0,9.750274658203125,10.889654159545898,10.715831756591797
1949,0.024162712,1.0,1.0,16.0,6.448336601257324,9.54578685760498,11.550464630126953
1950,0.03864136,1.0,1.0,16.0,9.991268157958984,10.964093208312988,11.21363639831543
1951,1.0057341,1.0,1.0,16.0,8.992855072021484,11.354715347290039,10.614164352416992
1952,1.2080193,1.0,1.0,16.0,7.528841972351074,9.817466735839844,10.502559661865234
1953,0.08667239,1.0,1.0,16.0,5.201106548309326,13.054510116577148,10.874439239501953
1954,0.809902,1.0,1.0,16.0,5.768194675445557,9.96847915649414,11.155229568481445
1955,1.6856148,1.0,1.0,16.0,8.393827438354492,8.538138389587402,10.995509147644043
1956,1.046064,1.0,1.0,16.0,7.796295166015625,11.191953659057617,10.664196014404297
1957,0.018881127,1.0,1.0,16.0,8.295549392700195,11.088581085205078,11.004684448242188
1958,1.3968343,1.0,1.0,16.0,6.403506278991699,11.557353973388672,10.69338607788086
1959,0.6963762,1.0,1.0,16.0,5.128689765930176,11.331185340881348,11.431501388549805
1960,0.1465675,1.0,1.0,16.0,9.424028396606445,10.715190887451172,10.2371187210083
1961,1.5883311,1.0,1.0,16.0,5.113894462585449,10.71121883392334,10.41089153289795
1962,0.022776814,1.0,1.0,16.0,12.72791862487793,9.995885848999023,10.450092315673828
1963,0.084315486,1.0,1.0,16.0,5.753186225891113,10.656984329223633,11.594367980957031
1964,0.09790436,1.0,1.0,16.0,9.74327278137207,10.871685981750488,10.709528923034668
1965,0.12259312,1.0,1.0,16.0,6.44536018371582,9.540063858032227,11.37200927734375
1966,0.8961246,1.0,1.0,16.0,9.98928451538086,10.969537734985352,11.006919860839844
1967,0.73256475,1.0,1.0,16.0,8.996841430664062,11.351631164550781,10.391993522644043
1968,0.59011066,1.0,1.0,16.0,7.528993129730225,9.830968856811523,10.12734603881836
1969,0.017344253,1.0,1.0,16.0,5.199755668640137,13.062843322753906,10.864435195922852
1970,0.012619001,1.0,1.0,16.0,5.761082172393799,9.955026626586914,11.01113510131836
1971,1.1326255,1.0,1.0,16.0,8.388484954833984,8.53477668762207,11.009289741516113
1972,0.9622663,1.0,1.0,16.0,7.800853729248047,11.190340995788574,10.608922004699707
1973,0.8328687,1.0,1.0,16.0,8.289999008178711,11.08570671081543,11.045427322387695
1974,1.6385162,1.0,1.0,16.0,6.3928375244140625,11.561027526855469,10.742754936218262
1975,0.5860143,1.0,1.0,16.0,5.125214576721191,11.324562072753906,11.257028579711914
1976,0.48557577,1.0,1.0,16.0,9.429239273071289,10.708701133728027,10.31997013092041
1977,1.6609168,1.0,1.0,16.0,5.101181983947754,10.71717357635498,10.580073356628418
1978,0.014943351,1.0,1.0,16.0,12.731022834777832,9.982748031616211,10.527575492858887
1979,0.013547436,1.0,1.0,16.0,5.749194622039795,10.654937744140625,11.507850646972656
1980,0.17062798,1.0,1.0,16.0,9.736226081848145,10.867904663085938,10.863038063049316
1981,0.03767637,1.0,1.0,16.0,6.4454450607299805,9.54043960571289,11.058186531066895
1982,0.026766932,1.0,1.0,16.0,9.991195678710938,10.978944778442383,11.278193473815918
1983,0.6557236,1.0,1.0,16.0,8.989171981811523,11.356191635131836,10.5674409866333
1984,0.19239974,1.0,1.0,16.0,7.532223701477051,9.82682991027832,10.710245132446289
1985,1.9821765,1.0,1.0,16.0,5.209269046783447,13.032182693481445,10.846087455749512
1986,0.026681596,1.0,1.0,16.0,5.769239902496338,9.970647811889648,11.11772346496582
1987,0.6967404,1.0,1.0,16.0,8.387356758117676,8.546878814697266,10.949628829956055
1988,0.18143892,1.0,1.0,16.0,7.7972822189331055,11.192741394042969,10.763291358947754
1989,0.7376032,1.0,1.0,16.0,8.286757469177246,11.083412170410156,10.841192245483398
1990,0.036250778,1.0,1.0,16.0,6.40289306640625,11.560544967651367,10.635954856872559
1991,1.5020051,1.0,1.0,16.0,5.122272491455078,11.335071563720703,11.551029205322266
1992,0.0808319,1.0,1.0,16.0,9.431583404541016,10.712998390197754,10.332620620727539
1993,1.4206232,1.0,1.0,16.0,5.110361099243164,10.713129997253418,10.419898986816406
1994,0.8953866,1.0,1.0,16.0,12.731297492980957,9.975332260131836,10.787989616394043
1995,0.13322131,1.0,1.0,16.0,5.755249977111816,10.661441802978516,11.479331970214844
1996,0.017921183,1.0,1.0,16.0,9.739729881286621,10.86489486694336,10.8125
1997,0.82781327,1.0,1.0,16.0,6.443352222442627,9.549758911132812,11.259421348571777
1998,0.7299301,1.0,1.0,16.0,9.992242813110352,10.963275909423828,11.246870994567871
1999,0.010547262,1.0,1.0,16.0,8.991872787475586,11.35982608795166,10.445844650268555
2000,1.2884829,1.0,1.0,16.0,7.535426616668701,9.82475757598877,10.413907051086426
2001,0.026955731,1.0,1.0,16.0,5.2011260986328125,13.05003547668457,10.623801231384277
2002,0.07025393,1.0,1.0,16.0,5.764924049377441,9.960710525512695,11.095476150512695
2003,0.150898,1.0,1.0,16.0,8.385726928710938,8.53825569152832,10.939201354980469
2004,0.5742622,1.0,1.0,16.0,7.806813716888428,11.194234848022461,10.917671203613281
2005,2.4149702,1.0,1.0,16.0,8.313141822814941,11.08420181274414,10.935955047607422
2006,0.016242914,1.0,1.0,16.0,6.39781379699707,11.562003135681152,10.235799789428711
2007,0.7197421,1.0,1.0,16.0,5.119356632232666,11.32774543762207,11.664791107177734
2008,0.065291464,1.0,1.0,16.0,9.427745819091797,10.713587760925293,10.36474609375
2009,1.1796085,1.0,1.0,16.0,5.122306823730469,10.719696044921875,10.460174560546875
2010,0.7760452,1.0,1.0,16.0,12.738409042358398,9.983217239379883,10.717546463012695
2011,0.959654,1.0,1.0,16.0,5.746102333068848,10.662690162658691,11.257144927978516
2012,0.7138047,1.0,1.0,16.0,9.741032600402832,10.882661819458008,10.645025253295898
2013,0.012153654,1.0,1.0,16.0,6.4331865310668945,9.544939041137695,10.986610412597656
2014,0.99582,1.0,1.0,16.0,9.993087768554688,10.968613624572754,10.709481239318848
2015,0.09510953,1.0,1.0,16.0,8.990540504455566,11.360649108886719,10.53951644897461
2016,0.9440143,1.0,1.0,16.0,7.519415855407715,9.820783615112305,10.225963592529297
2017,0.736389,1.0,1.0,16.0,5.195359230041504,13.043702125549316,10.850049018859863
2018,0.21377648,1.0,1.0,16.0,5.7626214027404785,9.968520164489746,11.366843223571777
2019,0.6179189,1.0,1.0,16.0,8.397260665893555,8.543184280395508,10.988361358642578
2020,0.8469188,1.0,1.0,16.0,7.788357734680176,11.209017753601074,10.384007453918457
2021,0.016573137,1.0,1.0,16.0,8.298898696899414,11.095216751098633,10.904829025268555
2022,1.5680199,1.0,1.0,16.0,6.397454261779785,11.560126304626465,10.544273376464844
2023,0.011039286,1.0,1.0,16.0,5.12291145324707,11.32185173034668,11.414459228515625
2024,0.7647587,1.0,1.0,16.0,9.431876182556152,10.702643394470215,10.419609069824219
2025,0.845267,1.0,1.0,16.0,5.132342338562012,10.718901634216309,10.245523452758789
2026,0.9382326,1.0,1.0,16.0,12.732224464416504,9.981494903564453,10.615701675415039
2027,0.013115886,1.0,1.0,16.0,5.74337100982666,10.658992767333984,11.364201545715332
2028,0.8243022,1.0,1.0,16.0,9.738994598388672,10.882259368896484,10.827840805053711
2029,0.8004911,1.0,1.0,16.0,6.439707279205322,9.536821365356445,11.229902267456055
2030,0.25491497,1.0,1.0,16.0,9.984949111938477,10.970840454101562,11.013126373291016
2031,1.4919964,1.0,1.0,16.0,8.99085807800293,11.356555938720703,10.524063110351562
2032,0.8493187,1.0,1.0,16.0,7.529128551483154,9.823112487792969,10.439003944396973
2033,0.014829456,1.0,1.0,16.0,5.207986354827881,13.054859161376953,10.607300758361816
2034,0.02022517,1.0,1.0,16.0,5.774907112121582,9.968920707702637,11.03078842163086
2035,0.03879876,1.0,1.0,16.0,8.395610809326172,8.535881996154785,11.02902889251709
2036,0.011708901,1.0,1.0,16.0,7.794266700744629,11.182746887207031,10.46856689453125
2037,1.0213095,1.0,1.0,16.0,8.294278144836426,11.089178085327148,10.802252769470215
2038,1.4621353,1.0,1.0,16.0,6.398952960968018,11.561482429504395,10.729580879211426
2039,1.1194645,1.0,1.0,16.0,5.125111103057861,11.328493118286133,11.479293823242188
2040,1.7477549,1.0,1.0,16.0,9.419340133666992,10.721134185791016,10.569376945495605
2041,1.3324703,1.0,1.0,16.0,5.106586456298828,10.70623779296875,10.337441444396973
2042,0.010541479,1.0,1.0,16.0,12.731717109680176,9.995016098022461,10.632909774780273
2043,0.08181604,1.0,1.0,16.0,5.760217666625977,10.66747760772705,11.581193923950195
2044,0.19061936,1.0,1.0,16.0,9.745678901672363,10.866497039794922,10.61703109741211
2045,0.7320504,1.0,1.0,16.0,6.444745063781738,9.54801082611084,11.173977851867676
2046,0.77113056,1.0,1.0,16.0,9.994124412536621,10.973176956176758,11.260263442993164
2047,0.01591916,1.0,1.0,16.0,8.988265991210938,11.358888626098633,10.36649227142334
2048,0.018398887,1.0,1.0,16.0,7.532756805419922,9.794179916381836,10.497694969177246
2049,1.5665712,1.0,1.0,16.0,5.211670398712158,12.971653938293457,10.780080795288086
2050,1.0965942,1.0,1.0,16.0,5.777811050415039,10.007149696350098,11.0985107421875
