module_name,module_type,original_shape,matrix_shape,padded_shape,used_hessian,hessian_input_dim,hessian_sample_count,hessian_batch_count,pad_rows,pad_cols,num_params,metadata_bits,estimated_bits,estimated_bpp,estimated_bits_per_param,actual_bits,actual_bpp,actual_bits_per_param,mse,relative_l2,mse_normed,elapsed_sec
layer1.2.conv3,Conv2d,"[256, 64, 1, 1]","[256, 64]","[256, 64]",True,64,1605632,16,0,0,16384,128.0,77634.8203125,4.730640888214111,4.738453388214111,,,,1.794673880795017e-05,0.053990695625543594,0.0029336721636354923,0.4016
layer2.0.conv1,Conv2d,"[128, 256, 1, 1]","[128, 256]","[128, 256]",True,256,1605632,16,0,0,32768,512.0,155654.203125,4.734564304351807,4.750189304351807,,,,2.4947821657406166e-05,0.055243559181690216,0.003062379313632846,0.439
layer2.0.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,704173.625,4.759858025444879,4.775483025444879,,,,6.188201496115653e-06,0.05251326039433479,0.002758470829576254,3.6782
layer2.0.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,309496.5625,4.718636512756348,4.722542762756348,,,,1.1492467820062302e-05,0.052674680948257446,0.002774748019874096,0.7118
layer2.0.downsample.0,Conv2d,"[512, 256, 1, 1]","[512, 256]","[512, 256]",True,256,401408,16,0,0,131072,512.0,609617.5625,4.647106647491455,4.651012897491455,,,,6.930502877366962e-06,0.055355679243803024,0.0030701758805662394,0.907
layer2.1.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,311576.625,4.738656997680664,4.754281997680664,,,,1.1171070582349785e-05,0.072112075984478,0.005205064080655575,1.6205
layer2.1.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,698733.8125,4.722966935899523,4.738591935899523,,,,7.006422038102755e-06,0.055510371923446655,0.0030817044898867607,1.9081
layer2.1.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,308937.53125,4.710106372833252,4.714012622833252,,,,9.170777047984302e-06,0.052539192140102386,0.0027703510131686926,0.4328
layer2.2.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,311441.1875,4.736590385437012,4.752215385437012,,,,9.834999218583107e-06,0.05958672612905502,0.0035522712860256433,1.1595
layer2.2.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,700154.25,4.7325998942057295,4.7482248942057295,,,,5.2784225772484206e-06,0.053008630871772766,0.0028153930325061083,2.7828
layer2.2.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,309102.6875,4.7126264572143555,4.7165327072143555,,,,7.4801705522986595e-06,0.05210744962096214,0.0027187864761799574,0.3408
layer2.3.conv1,Conv2d,"[128, 512, 1, 1]","[128, 512]","[128, 512]",True,512,401408,16,0,0,65536,1024.0,311611.15625,4.7391839027404785,4.7548089027404785,,,,8.485309081152081e-06,0.05628558248281479,0.0031706816516816616,0.8576
layer2.3.conv2,Conv2d,"[128, 128, 3, 3]","[128, 1152]","[128, 1152]",True,1152,401408,16,0,0,147456,2304.0,702985.0,4.751797146267361,4.767422146267361,,,,5.1847864597220905e-06,0.05359206348657608,0.002875176491215825,2.7674
layer2.3.conv3,Conv2d,"[512, 128, 1, 1]","[512, 128]","[512, 128]",True,128,401408,16,0,0,65536,256.0,311050.875,4.742353439331055,4.746259689331055,,,,6.743289304722566e-06,0.05104313790798187,0.0026196578983217478,0.3482
layer3.0.conv1,Conv2d,"[256, 512, 1, 1]","[256, 512]","[256, 512]",True,512,401408,16,0,0,131072,1024.0,622001.875,4.737685203552246,4.745497703552246,,,,1.083380811905954e-05,0.05321371927857399,0.002833709353581071,1.0494
layer3.0.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2806061.25,4.749642690022786,4.757455190022786,,,,3.002511220984161e-06,0.05270829796791077,0.002778454916551709,6.2603
layer3.0.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1244343.25,4.744839668273926,4.746792793273926,,,,6.261173894017702e-06,0.05422666668891907,0.0029417367186397314,1.7586
layer3.0.downsample.0,Conv2d,"[1024, 512, 1, 1]","[1024, 512]","[1024, 512]",True,512,100352,16,0,0,524288,1024.0,2468505.0,4.70634651184082,4.70829963684082,,,,2.4132896214723587e-06,0.05334799364209175,0.002849724143743515,3.0223
layer3.1.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,1240953.125,4.726047992706299,4.733860492706299,,,,3.6084661587665323e-06,0.060106292366981506,0.003617742797359824,3.1927
layer3.1.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2799175.25,4.737968020968967,4.745780520968967,,,,2.5061806354642613e-06,0.055388081818819046,0.0030719186179339886,8.5513
layer3.1.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1238437.375,4.722310543060303,4.724263668060303,,,,3.829653451248305e-06,0.051917076110839844,0.00270555866882205,2.7379
layer3.2.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,1241956.375,4.729875087738037,4.737687587738037,,,,2.9453540264512412e-06,0.05621614679694176,0.0031656227074563503,2.9534
layer3.2.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2806843.75,4.75096935696072,4.75878185696072,,,,2.2336455458571436e-06,0.053732503205537796,0.002894511679187417,11.6201
layer3.2.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1244685.0,4.746143341064453,4.748096466064453,,,,3.0201013032638002e-06,0.05171871557831764,0.002683449536561966,2.026
layer3.3.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,1246323.125,4.746532917022705,4.754345417022705,,,,3.3162978070322424e-06,0.05368875339627266,0.002885970287024975,10.3961
layer3.3.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2806849.75,4.750979529486762,4.758792029486762,,,,2.0185543689876795e-06,0.05226963758468628,0.0027378732338547707,25.9348
layer3.3.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1246954.875,4.754802227020264,4.756755352020264,,,,3.1308652523875935e-06,0.05172792077064514,0.0026876446790993214,2.0589
layer3.4.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,1245563.375,4.7436347007751465,4.7514472007751465,,,,3.127067884634016e-06,0.05270642414689064,0.0027826703153550625,5.2127
layer3.4.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2814170.0,4.763390435112847,4.771202935112847,,,,2.072676579700783e-06,0.05331045389175415,0.002853441284969449,26.1014
layer3.4.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1245705.625,4.750036716461182,4.751989841461182,,,,3.076747589147999e-06,0.05154525488615036,0.0026689437218010426,1.9233
layer3.5.conv1,Conv2d,"[256, 1024, 1, 1]","[256, 1024]","[256, 1024]",True,1024,100352,16,0,0,262144,2048.0,1250495.375,4.762448787689209,4.770261287689209,,,,3.576293238438666e-06,0.05227826163172722,0.0027396169025450945,9.6076
layer3.5.conv2,Conv2d,"[256, 256, 3, 3]","[256, 2304]","[256, 2304]",True,2304,100352,16,0,0,589824,4608.0,2814662.75,4.764225853814019,4.772038353814019,,,,1.9048225112783257e-06,0.05212715268135071,0.002728099701926112,16.7907
layer3.5.conv3,Conv2d,"[1024, 256, 1, 1]","[1024, 256]","[1024, 256]",True,256,100352,16,0,0,262144,512.0,1249332.5,4.763872146606445,4.765825271606445,,,,3.521704911690904e-06,0.05114561319351196,0.0026453982573002577,1.0236
layer4.0.conv1,Conv2d,"[512, 1024, 1, 1]","[512, 1024]","[512, 1024]",True,1024,100352,16,0,0,524288,2048.0,2499658.5,4.7638139724731445,4.7677202224731445,,,,4.723588972410653e-06,0.051287952810525894,0.002635412849485874,6.8088
layer4.0.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,11268506.0,4.772309197319879,4.776215447319879,,,,1.5642625612599659e-06,0.05412092059850693,0.0029361352790147066,122.483
layer4.0.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,5013861.0,4.780613899230957,4.781590461730957,,,,3.4314923595957225e-06,0.05156240239739418,0.0026807370595633984,43.5086
layer4.0.downsample.0,Conv2d,"[2048, 1024, 1, 1]","[2048, 1024]","[2048, 1024]",True,1024,25088,16,0,0,2097152,2048.0,9997977.0,4.766430377960205,4.767406940460205,,,,1.579267632223491e-06,0.05152150243520737,0.0026621404103934765,124.3083
layer4.1.conv1,Conv2d,"[512, 2048, 1, 1]","[512, 2048]","[512, 2048]",True,2048,25088,16,0,0,1048576,4096.0,5004803.0,4.769045829772949,4.772952079772949,,,,2.123357035088702e-06,0.052024878561496735,0.002730435458943248,53.3879
layer4.1.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,11253132.0,4.7657928466796875,4.7696990966796875,,,,1.2784182672476163e-06,0.053963739424943924,0.0029327634256333113,151.5415
layer4.1.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,4986430.5,4.754454135894775,4.755430698394775,,,,2.6472457648196723e-06,0.05144036188721657,0.0026745758950710297,35.1637
layer4.2.conv1,Conv2d,"[512, 2048, 1, 1]","[512, 2048]","[512, 2048]",True,2048,25088,16,0,0,1048576,4096.0,4916042.0,4.684396743774414,4.688302993774414,,,,2.1414616639958695e-06,0.05355369299650192,0.0029070808086544275,50.5593
layer4.2.conv2,Conv2d,"[512, 512, 3, 3]","[512, 4608]","[512, 4608]",True,4608,25088,16,0,0,2359296,9216.0,11216697.0,4.750349680582683,4.754255930582683,,,,1.069770178219187e-06,0.057172197848558426,0.003316011978313327,105.8498
layer4.2.conv3,Conv2d,"[2048, 512, 1, 1]","[2048, 512]","[2048, 512]",True,512,25088,16,0,0,1048576,1024.0,4985543.5,4.753608226776123,4.754584789276123,,,,2.37423887483601e-06,0.05455342307686806,0.0031445263884961605,47.3781
fc,Linear,"[1000, 2048]","[1000, 2048]","[1008, 2048]",True,2048,512,16,8,0,2048000,4096.0,9323693.0,4.514468722873264,4.55258447265625,,,,3.3286141842836514e-05,0.14240765571594238,0.020433366298675537,77.1722
